,id,title,content,cluster
209,1452059205226_PTT02R,[標的] 3360尚立,1. 標的：3360尚立 2. 分類：多 3. 分析/正文： 尚立是Sony CIS國內代理，非蘋與非三星都要經過他，因為Sony CIS缺貨影響 Sony CIS產能出來都優先供貨給蘋果，現在iPhone 6s / 6s Plus賣不好對尚立 是好事，加上Sony今年產能擴充，第二季後新機拉貨，全年營收可望恢復2014年 130億元水準，股價回會到20元以上。 4. 進退場機制：(停損價位/出場條件/長期投資) 停損-10%，或者股災，停利20元 -- ,0
211,1452060455730_PTT02R,[標的] 2618 長榮航、5483 中美晶、2498 宏達電,1. 標的：2618長榮航(多單出場)、5483中美晶(空單回補)、2498宏達電(短多進場) 2. 分類：短多 3. 分析/正文： a.基本面: 不關心，控盤主力自有內線，股價會提早被動作。 b.技術面: 短期指標為紅燈，但中期指標為綠燈。(反彈階段) c.籌碼面: 不關心。 d.消息面: 不關心，股價漲(跌)一段後，自然有人會發佈。 長榮航: 國際油價再度挫跌 2%，預估今日航空股應該有機會動，加上長榮航近期在多空線上下震 盪(大盤雖然是重挫的綠燈，但此檔的主力，很努力在防守多空線)， 研判昨日拉出的下影線，有初步洗盤成功的機會，且今日又處有利多方衝刺的多方時間 波，出現紅K的機會頗高，因此盤前就預掛在「空方防守價」之前等待拉高的賣出機會。 開盤直接就越過空方防守價，以高盤搓出開盤價，幸運小賺出場。 話說，這檔從去年 11/6 補空翻多以來，也套了好一段時間了，前一波單日急拉 到 19.x 那次，我沒出，今天先收回資金出場，待後續的多空線趨勢明確後， 再重新擬定操作策略。 中美晶: 股價守穩在中期多空線之上(中期指標紅燈)，利用上櫃指數綠燈的回檔賣壓， 原本預掛在「多方防守價」等補，沒想到差 0.05 沒補到， 只好改價在中期多空線前回補持股。 雖然上櫃挫跌轉為綠燈，但過程中此檔卻未跟著大家跌，研判後面可能有利多會出 籠(例如 12 月營收不錯)，原本想反手買進多單佈局利多的反彈， 但搓盤價跌破多空線(短空勢力獲勝)，只好打消進場的念頭。 宏達電: 股價在中期多空線之上(中期指標紅燈)，搓合盤的股價仍然守住中期多空線與 多方防守價，加上明天開始轉為多方時間波區間，進場買進多單， 佈局出現中長紅K的反彈機會。 4. 進退場機制： 出場條件/停損價位 => 股價跌破中期多空線 or 虧損7%，暫以 75.0 作為停損觀察區間。 75.2 ~ 83.5 會是短期波動的價格帶，急漲急跌反向操作。 附上交易單=> http://59.120.240.39:2689/image/_2618_09.jpg 股票「次日壓力/支撐」開放查詢=> http://59.120.240.39:2689/user_login.aspx -- ,0
225,1452072328381_PTT02R,[標的] 大盤 0050,1. 標的：大盤 0050 2. 分類：台股1/6號 醞釀反彈 3. 分析/正文： 趨勢示意圖在下列痞客幫部落格 http://blog.udn.com/liuwenhan/42261047 台股醞釀反彈 1/6 0050跌到下降趨勢線下緣 0050被擠出量來常常都有反彈如下圖黃色圈圈 如果沒有反彈就如前波一樣超跌趕底 建議: 可以微量布局 0050 不建議搶反彈 做空者留意獲利了解點 4. 進退場機制：0050長期投資 分批布局 不停損 -- ,0
232,1452081026535_PTT02R,[標的] 6274台燿(空),1. 標的：6274台燿 2. 分類：空 3. 分析/正文： 基本面：營收漸衰，產業成長趨勢不在 消息面：凱基投顧列為2016年精選股 籌碼面：大股東持股比例在相對高點 技術面：跌破年線 4. 進退場機制：停損30，停利20 -- ,0
235,1452081677939_PTT02R,[標的] 4938 和碩 空,1. 標的：4938 和碩 2. 分類：空 3. 分析/正文： 籌碼面:以今天的成交量來看法人就倒了近一半的量 基本面:從近期蘋概股的本益比來看和碩應要在下修 技術面:以今日走勢來看大盤尾盤還向上拉，和碩則連拉都拉不動可見賣壓之大 再觀看K線跌破8/24的支撐再12/30又出現九陰白骨爪，目前大盤也沒止跌跡象 不排除回補去年11/11的缺口 消息面:財爆?? 4. 進退場機制：停損價位:75 -- ,0
236,1452081678102_PTT02R,[標的] 2109 華豐,1. 標的：2109 華豐 2. 分類：多 3. 分析/正文：股價近1年來新低，只有10元，前3季eps0.29，去年股利1.2，石油價格歷 年低點成本降低 4. 進退場機制：停損價9，停利12元 -- ,0
245,1452087486840_PTT02R,[標的] 2409 友達,"1. 標的：2409 友達 2. 分類：築底後看多 3. 分析/正文： 這檔應該就不用太介紹了，面板業長期以來都是慘字不足以形容。 　 看多的當然不是它的行業，而是目前的價位。 技術面長線低基期，觀察'12年8月與'13年11月至'14年1月同價位期間， 　 都會有一波回升，配合去年基本面轉強，今年Q1應有機會盤整向上。 　 12/21當週紅K量有效突破所有均線壓力，本週第2週拉回量縮，可觀察進場。 　 籌碼面與3481一樣是融資(約25~26萬張)支撐股， 　 這兩週融券有大量回補跡象，12/24高點16,585張降至今天7,918張。 今日本益比4.57，至Q3 EPS 1.36，Q4財報公布毛利率保10%可斟酌進場。 4. 進退場機制：7元停損 -- ",0
246,1452087487113_PTT02R,[標的] 呆股大盤(空)---第六次進場,"1. 標的： 呆股大盤 2. 分類：空 3. 分析/正文： 　　一，技術面：高不過高，之前是８８００，之後一直站不上去， 　　　　　　　　破底後，又試圖拉回８５００，然後又失敗，今天破８０００鐵板 　　　　　　　　每一個波段，高不過高，但測底都會破，標準的空頭走勢， 　　　　　　　　不空死呆股，　對不起自己 　　二，籌碼面：老實說，我看不懂現在歪資期貨在幹嘛，昨天那種亞股獨弱 　　　　　　　　的跌法，加碼多單４０００多口，怪 　　　　　　　　然後今天把　淨買進賣權　變成　淨賣出賣權（明天會爆吧）？ 　　　　　　　　ＳＯ　所謂的歪資，也不見得多厲害阿， 　　　　　　　　這波自營商跟投信淫了 4. 進退場機制：(停損價位/出場條件/長期投資) 　　停損：８４００（約前高附近） 　　出場條件：前低７２００ 5. 其他: 照著策略作就對了, 多單停損就是空單進場 ===> 趨勢丹就是這麼簡單 -- ",0
256,1452097197409_PTT02R,[標的] 2881 富邦金,1. 標的：2881 富邦金 2. 分類：多 3. 分析/正文：從69元高點跌下來已快腰斬，市值也減好幾千億，每季賺一塊多的富邦金 就算賠掉荷蘭的公司，也才一百億，再給你虧掉富邦人壽八百多億投資虧 損，再湊個TRF五百億好了，才一千五百億，光市值蒸發已兩千億以上 4. 進退場機制：35腰斬價開始進，屬於長期投資，35一張、30一張、25一張、20一張， 連續公司兩年虧錢出場。 5. 心得：小弟於52.6進一張就覺得好痛，賣過65以上的富邦金，覺得富邦金真是太迷了。 歡迎推文幾元願意買2881，讓小弟感受一下氣氛。 -- ,0
264,1452102157679_PTT02R,[標的] 大盤指數(空),1. 標的：大盤指數 2. 分類：空 3. 分析/正文： 如標題 看今年台股應該是沒救了 內憂外患 經濟數據欠佳 外加美股做頭 陸股也不好 人民幣重貶 最重要的是 http://imgur.com/80FjT6A 以上圖來說 差不多到了8年一次的大循環了 或許很多人已經忘了去年4~8月帶給投資人的夢靨 http://imgur.com/ujRqZjW 另外上圖 如果歷史重演的話 通常大崩盤前還會有一個死貓跳 就是畫面圈出的 算算時間 接下來差不多會有半年左右的大崩盤了 如果真的想做多 不妨今年下半年再來佈局 以上 4. 進退場機制：(停損價位/出場條件/長期投資) 看個人 如果是大台小台 就以自己可以接受的停損額度 純技術分析就看季線吧 能撐住幾天外加突破月線就先停損 等待下次的空點 以上 -- -- ,0
288,1452135841654_PTT02R,[標的] 玉晶光,1. 標的：3406 2. 分類：多 3. 分析/正文： 1/5時GIS那篇說大盤趨勢掰了所以直接當沖出場 沒想到過兩天就繃了兩百點了期貨空爽爽xDD 現在大盤抓個這附近到7700應該能有反抗 抄底這回事-只要支撐區算對一定都有人要停損接走他們的屍體後 觀察大盤是決定要不要很快出場或是可以放個一兩個禮拜讓利潤跑而已 回到3406 51.2 49.6是極短線支撐價 中期支撐價也剛剛好在51.2 今天殺到49.6有很強的反彈再迅速站回51.2以上 不過這幾天是公佈營收的日子喔～ 4. 進退場機制： 10%以上或看大盤情況出場 三日內若死魚或續殺停損停損 -- ,0
301,1452149493791_PTT02R,[標的]仁寶(2324),"1. 標的：仁寶(2324) 2. 分類：多 3. 分析：基本面ok,16左右可撿，今天16.7進了5張， 準備放到明年領股利 4. 進退場機制：原則只要基本面ok不停損，每跌1元加碼買進 停利20 -- ",0
306,1452153208344_PTT02R,[標的] 台揚2314,1. 標的：2314台揚 2. 分類：多 3. 分析/正文：基本面:跟去年差不多差，一路從22元跌到8元，年底打底後開始啟動 這幾天大盤跌成這樣但是卻逆勢上漲，量也上來了。三線齊發，不斷 破前高 消息面:沒消息就是好消息，預計放到消息放出來先走一波 4. 進退場機制:放到上一波起跌點15.7附近看風向 -- ,0
315,1452158221918_PTT02R,[標的] 加權指,1. 標的：加權指 2. 分類：多 3. 分析/正文： http://imgur.com/xsKW9ky 由日線圖可得知，今日最低點已達箱型底部 明日開始反彈，最慢下周五漲至波段的一半，約8050～8100的位置 才會再往下殺進主跌段 4. 進退場機制：明日多軍可進場留倉 -- ,0
348,1452179582388_PTT02R,[標的] 2382廣達,"1. 標的：2382廣達 2. 分類：多 3. 分析/正文：只要吵FB來台建置伺服器，就會很硬很硬，有話題有獲利 業績沒掉，只差電子代工可能較沒前景，不用當潘仔，一兩年前要買在 70,80現在只要四開頭，新台幣一直貶，再吵個匯兌。 4. 進退場機制：明天於46.25布局一張長期投資。 六年才見到的一次價位，只有香能形容，連續兩季公司虧損後出場 (停損價位/出場條件/長期投資) -- ",0
350,1452180897982_PTT02R,[標的] 3514昱晶,1. 標的：3514昱晶 2. 分類：多 3. 分析/正文： a.籌碼顯示千張以上大戶創歷年新高 b.全年有望虧轉盈 c.融資續減 融券續增 法人持續買 券資比高 d.在今天有一度跌停 盤後顯示法人還是大買4千多張 e.看籌碼顯示 外資連續吃貨股票中 最有可能是某投顧的蓋牌股票 f.日周月線都顯示為多頭氣勢 月線爆量翻揚往上 持續觀察法人籌碼 4. 進退場機制：(停損價位/出場條件/長期投資) 目前還未進場 因為大盤現在並不好 如果今年一月業績有顯示爆炸性的成長 表示是很明確的訊號 如果是一月業績不好或是平平 但是法人還是大力買進表示後面有好事發生 希望進場價位在26左右 設定10趴為停損點 -- ,0
355,1452184705250_PTT02R,[標的] 1590 F-亞德,"1. 標的：1590 F-亞德 2. 分類：多 3. 分析/正文： 基本面：資本額 17.91億元，2015全年營收合計88.07億元(除1月外年增率皆為正) 至Q3 EPS 5.93，毛利 51.97%(Q1至Q3逐季下滑，53.63%->52.01%->50.61%)， 純益 16.08%，ROE 10.42%，ROA 5.52%。今日P/E比 18.3, P/B比 2.6。 工具機產業產值逐年攀升，有法人機構預估今年成長率可在3%~10%。 技術面：築底盤整格局，長線低基期，上市後最高價360元，最低價107元， 　　　　　 '13年下半年至'14年上半年月K連11紅，32X附近盤整後一路溜滑梯 今年度低點出現早於大盤，8/24大盤破低當日未過前低， 　　　　　 8/25、8/26隨後以強勢帶量紅K收150以上，近期盤整量縮回14X， 　　　　　 本週、下週有望補量續攻。20日線及半年線維持上揚角度未水平前看多。 週KD及MACD維持中多訊號。 籌碼面：冷門股，融資約常態性1,300~1,500張，融券約150~170張，近期無異常增減 　　　　　董監持股比約5.77%，本國自然人投資約15.33%。 　 其他：一檔去年跌完後硬頸的股。 4. 進退場機制：135元停損 -- ",0
359,1452186554259_PTT02R,[標的] 00634R上証反,1. 標的：00634R上証反 2. 分類：多 3. 分析/正文：台股調高融卷維持率.這支反著做的etf正夯.看大媽崩盤就是爽 短線會到12塊的頸線附近.如果沒有像8月中的帶量回檔可再加碼 4. 進退場機制：10.8塊已進場.若跌破昨天帶量紅k的一半11.0就停損 -- ,0
369,1452215469144_PTT02R,[標的] 3062建漢,"1. 標的：3062 建漢 2. 分類：多 3. 分析/正文：技術面選股, 盤整一段時間後近日帶量上攻 昨大盤弱卻仍強, 今天開盤是好買點 4. 進退場機制： 預計持股時間2周~3個月 進場點:20元以下 停損點:跌破15.5會再陷入整理 GOOD LUCK 今天可以看這隻表演~ -- ",0
371,1452217299628_PTT02R,[標的] 國統 8936,1. 標的：國統 8936 2. 分類：多 3. 分析/正文： 基本面： 穩定增溫，訂單穩定，明年有馬公海水淡化廠工程，大管徑專利 技術面： 昨跌破布林通道下軌道、底部暴大量 籌碼面： 看不太懂...請高手指教 消息面： 沒什麼消息 4. 進退場機制：(停損價位/出場條件/長期投資) 停損 : 不停損 停利 : 35~40 這支過去量都蠻大 前陣子幾乎沒量還一路從40跌下來 昨天暴出大量後應該有機會反彈一波 -- ,0
376,1452230314039_PTT02R,[標的] 大盤指數，臺指期,1. 標的：加權指，台指期 2. 分類：多 3. 分析/正文： 昨日已發文，依照目前情勢綜和分析 上漲到8050左右的日子會提早，預計周三 所以台指期可做多留倉 4. 進退場機制： 今日台指收約在7850 下周一開盤將跳高或平開 若平開，停損設第一根一分k的最低價-10點，停利可設7950 若開低必定一路上去 開高的話，停利設第一根棒的最高點+30點 建議收盤前做多單留倉 昨日已加十口，我等等再加碼二十口 -- ,0
394,1452245306501_PTT02R,[標的] 金山電 8042,1. 標的：8042 金山電 2. 分類：多 3. 分析/正文： 產業： 其實這個產業的未來沒看到什麼爆發的空間 下游需求成長減緩 但是衰退還不至於 基本面： 月營收連續兩個月創四年新高 同時競爭公司營收沒有特別表現 http://i.imgur.com/dxC3mG4.jpg EPS全年我估3.5 估一下市場給這個產業還有這家公司的pe 股價可能有45的機會 技術面： http://i.imgur.com/KTX8jzK.jpg 有價有量 今天收盤站上近期高點 可惜的是沒有明顯拉過前波高點 配合價量有機會突破前波高點平台和年線 籌碼面： 券商分點沒什麼特別的 三大法人略買但是我也不太在意 http://i.imgur.com/mFLXZ1G.jpg 昨天大盤大跌我的期貨空單很舒服之際 金山電股價有人在顧 希望不是收到我訊息的人買的是市場其他人作的價 成交量小了一點自己小心 消息面： 電容業者壟斷遭罰 致電公司發言人問這件事一些好奇的地方順便問產銷狀況 發言人說下禮拜整理好資料才能回電 就算吃根跌停我也還好 4. 進退場機制：(停損價位/出場條件/長期投資) 39.75一過突破交易的人就可以順勢追了 逆勢交易的人可以雙周線接（我是希望你接不到拉） 我自己和朋友們1/5 買在38 http://i.imgur.com/4UhbjY9.jpg 不知道昨天下影線是不是他們加碼的結果 停損亂設個34吧 ------隨便亂聊------ 上次po 2605 下面有人酸自己買完漲了才po 愚蠢爛問題 我們還沒買完po出來攪亂一池春水搞屁啊zz 空單好想再吃一次10%跌停啊...... 祝大家賺錢 -- ,0
396,1452245936894_PTT02R,[標的] 5483 中美晶,"1. 標的：5483 中美晶 (短多進場, 搶反彈) 2. 分類：短多 3. 分析/正文： a.基本面: 不關心，控盤主力自有內線，股價會提早被動作。 b.技術面: 短期指標為紅燈，但中期指標為綠燈。(反彈階段) c.籌碼面: 不關心。 d.消息面: 不關心，股價漲(跌)一段後，自然有人會發佈。 大盤/上櫃 指數全線綠燈的狀況已持續一段時間，但此檔股票努力守穩在多空線之上， 未跟著大家跌，代表控盤主力在心態上仍持續偏多，研判後面應有利多會出籠 (例如 12 月營收不錯)，利用急殺在中期多方防守價附近買進多單， 佈局多方時間波的中長紅K。 補充: 今天盤中 Yahoo 消息出現了，而且還是 3連發，星期一要...?? 1. 中美晶2015年營收再創新高 太陽能業績創5年來最 2. 中美晶去年創新高 今年拚再攀高 3. 中美晶搶攻太陽能復甦商機，產能持續擴大，今年集團資本支出逾30億元 (想貼網址，但太長了，有興趣的朋友可以到 Yahoo 瞧瞧) 4. 進退場機制： 出場條件/停損價位 => 股價跌破中期多空線 or 虧損7%，暫以41.0作為停損觀察區間。 38.6 ~ 50.1 會是短期波動的價格帶，急漲急跌反向操作。 ps. 大盤/上櫃 位於「中期多空線」之下(綠燈)，搶反彈的風險頗高， 反彈若無法站上「中期多空線」，主力控盤偏空的股票(綠燈)，須留意再殺破底的風險。 附上交易單=> http://59.120.240.39:2689/image/_5483_01.jpg 股票「次日壓力/支撐」開放查詢=> http://59.120.240.39:2689/user_login.aspx -- ",0
422,1452273475565_PTT02R,[標的] 道瓊,------------------------------------------------------------------------- 1. 標的：道瓊指數 (多) 2. 分類：多 3. 分析/正文： 基本面:就業數據良好，升息代表經濟很好 技術面:目前台灣高點跌20% 美股高點跌10% 明顯強勁於全球指數 籌碼面:美元升值 大戶進場買股 消息面:道瓊要破兩萬 4. 進退場機制：(停損價位/出場條件/長期投資) 停損就破今低-30點 停利看情況 可能要抱到第一季完 -- ,0
436,1452313687155_PTT02R,[標的] 2377 微星,1. 標的：2377 微星 2. 分類：多 3. 分析/正文： 基本面:前三季eps3.13 Q4個人估計有1.5的實力 全年4.63 本益比9.44相對安全 前年高點52後一路慘兮兮的走下坡，轉型攻電境市場財報亮眼，11月營收持續 創高，目前還沒看到走下坡的跡象。 2015發股利3塊，2016個人研判不會低於3塊(還有機會更高)，殖利率現價43.75 已達6.8%，大盤如果真的崩了一起殺下去就放給它除權息並且適時加碼。 好吧，ptt股神們不看殖利率的，跳過這段。 技術面:通常我是不看的 籌碼面:大盤近日不妙的連殺仍然有外資青睞(美系外資繼續加碼算不算加分?) 融資水位也減到股價13塊的水準，還看不到融資多殺多的風險在 4. 進退場機制：(停損價位/出場條件/長期投資) 10%已經在場內 a82說的套瘋慘戶就是我 40加碼10% 35加碼10% 30加碼10% 只要基本面不變，股價依然低估，越跌越買 如果大盤各種面向看來已經穩定(期 現 選)，會視情況加碼40%進去 基本上我是長期投資的心態進場的，短線進場就想噴出的別抱太大希望 最後，大盤最近多空變化很快盤穩不怕追價，盤崩是撿便宜股票時機 資金控管做好，跟單損益自負喔 -- ,0
