,id,title,content,cluster
182,1452326845809_F01,美元循環論 股市主跌段,美元平均約漲6-7年 跌約8年<BR>從2011年算起 美元指數預估會到120 走緩牛模式<BR>漲到2017~2018年<BR>只要美國還有貨幣發言權<BR>美元強勢時期 所有的資產價格都會趴在地上<BR>對於不會作空的人，這個時期最好就是空手 或出去旅遊<BR>股市漲了六七年 空頭只需要一年就可以跌完<BR>盜窮周K跌破頸線 頭部型態成型 月K起跌 前低15370是有能力被摜破的<BR>美國生技股如同當年的網路泡沫<BR>那斯達克跌下來 深不見底<BR>台股初跌段約2800點 右肩高8871來算 主跌段也會有一樣的跌幅在加幾百點<BR>5字頭今年有機會看到的<BR>此空頭大勢 勢不可擋 任何反彈都是逃命<BR>,2
195,1452427729449_F01,2016年全球股市走空的一年.注意美股.陸股.台灣出口.GDP.,台灣股市選後會漲.但只是小反彈.而後會受到國際股市的影響.且現在美股已經作頭了.後續走勢將是看空.<BR>台股不可能獨漲.2016年的股市將是看空的一年.最低會跌到哪.將看美股與大陸.與台灣出口及GDP.<BR>看空理由:<BR>一.油價持續往下走.<BR>二.美國持續升息數次.<BR>三.大陸經濟疲軟.<BR>四.人民幣將持續走貶.<BR>五.台灣出口持續下降.<BR>六.蘋概股因蘋果銷售不佳.將受影響.<BR>美股為何在星期五會大跌1%以上.照理來說應該要反彈.由此印證美股持續走空格局不變.<BR>至於後市是否會與2008年一樣.將是大家需要注意的.<BR>且另一個變化將看大陸.經濟持續走軟.,2
228,1452567132033_F01,「績優股都委屈了」 國安基金加碼護盤,台股昨天重挫一百零五點，以七千七百八十八點收盤，再度失守十年線。國安基金執行秘書、財政部次長吳當傑昨天表示，國安基金已擴大護盤力道，也呼籲公股行庫一起穩定市場、跟進護盤。<BR>吳當傑說，投資人的心聲，政府都聽到了，且現在台股已經超跌，許多績優股都委屈了，「國安基金不會漠不關心」。吳當傑說，國安基金目前仍在授權期間，會緊盯股市情況，並採取比去年八月全球股災時更積極的作為。<BR>公股行庫已有進場動作，土地銀行主管昨天表示，過去半年已進場回補高殖利率績優股，目前台股部位已突破四十億元。法人表示，國安基金多是透過台銀證券進出，最近四個交易日大盤跌越凶，台銀證券買超力道越強，且護盤焦點集中在電子及傳產權值股，尤其是指標股台積電。<BR>吳當傑也呼籲投資人要冷靜、不要恐慌，台股近期情況是受到地緣政治影響，這些「黑天鵝」一隻隻出現，不僅歐美股市表現不佳，台股也欲振乏力。另外，國安基金原訂本周五（十五日）舉行的例行會議，已確定會延至下周一（十八日）舉行。外界揣測，此舉顯示選後國安基金會繼續護盤。吳當傑強調，國安基金在總統及立委選後才開例行會議，是為維持對市場的中立性，屆時會再決定是否繼續授權國安基金可隨時進場護盤。<BR><BR>可以請問哪幾支是績優股嗎？<BR>我也想護盤~~~,2
231,1452570847855_F01,"""台股訊息面暫停交易""突然覺得毛毛的...","金管會本週五(15日)上路實施的""台股訊息面暫停交易"",真的令我毛毛的....<BR>大陸不用的那一套,自己卻拿來用,真不曉得這些官員們在做什麼,不用頭殼做事,copy就好了...<BR>雖然這幾天官員們一直解釋跟大陸的不一樣,好...我就相信不一樣!!<BR>但,""訊息面""這三個字真令我頭皮發麻,畢竟這是突然出現的股市機制...<BR>莫非,之後會有不好的訊息出現....<BR>各位股友小心啊...希望是我多慮",2
252,1452620471152_F01,現在就像2008年的七月，大家那時候是什麼心情?,垂死前的掙扎?<BR>期待台股止跌?<BR>我懂大家當時的心情，<BR>真的我懂<BR>如今現在的台股，<BR>歷史正在重演中，<BR>如果這不是重演，<BR>什麼才叫重演?<BR>看來7~8年一循環的魔咒還是無法破解，<BR>讓我來說明這一切的來龍去脈，<BR><BR>黃色點點是咱們所站的位置，<BR>接下來只有兩條路會觸發，<BR>如果7500沒反轉走向紅色路線(估機率僅10%)，<BR>將會歷史重演，走向綠色路線(以7年一循環的魔咒來看，估機率90%)。<BR>下周是關鍵,2
261,1452658324051_F01,每個禮拜3總是不按常理周選擇權對台股是好是壞呢,每個禮拜3總是不按常理周選擇權對台股是好是壞呢<BR>總覺得這是鼓勵所有人當沖完短線,2
312,1452839034413_F01,愛奇藝下架三立所有節目,"天涯網友舉報的 ~<BR>除此之外 , 天涯也有不少網友已在蒐集於蘋果 三立 自由等媒體打廣告企業的名單<BR>看來未來幾年台股情勢要複雜囉 .....",2
369,1453033363382_F01,2016/01/18 台股大跌是進場好買點,各位請繫好安全帶，2016/01/18 台股開盤大跌搶便宜，T50正2掛13元買進<BR>原因，8K看空，這是股神開示.,2
390,1453123856463_F01,有誰知道8K 臉書帳號，全民追蹤8K，創造股市奇蹟,今天8K神準預測台股，看今天大家都在拜8K，有誰知道8K 股神臉書帳號，<BR>小弟想即時了解台股走勢,2
407,1453188738157_F01,月線格局,道瓊 M 頭 滿足 12370上下<BR>費半 最弱 做確認<BR>151515151<BR>台股同期位置約 6500---7000<BR>擦槍走火的話 6000~6400,2
408,1453189632332_F01,台股該跌不跌(繼續漲) ?,台股利空出盡後！<BR>(報復性)大漲嗎？,2
434,1453297607107_F01,台股應與國際市場同步輪動.強力護盤是不對的.,台股從上週五就有人在撐指數.上週五是亞股唯一收紅的地區.<BR>原本週一開盤收盤應該下跌.反而收紅.週二隨著亞股在上漲.<BR>今日也是有人在撐7700點.算起來今日台股的跌幅還是相較於其他亞股較少.<BR>若以這幾天的走法.台灣股票完全背離全球股市走法.<BR>本人還在看.國安基金能與國際市場股市對作到何時.拿納稅人的錢去護盤.<BR>完全背離市場.最後還是虧錢.該譴責.股票有漲有跌.該漲的時候就漲.該跌的時候就必須跌.這樣干擾市場.<BR>台灣出口往下.GDP往下.有什麼資格可以比美股強.真不懂.政府的干預只會讓市場更混亂罷了.<BR>台股應該要與全球股市輪動才是.亂護盤.只是亂花納稅人的錢.真是遺憾.,2
444,1453340472890_F01,不及格的國安基金操盤手,"我看國安基金操盤手最近幾天心情很鬱悶...<BR>是悶到傻了,還是真的佛心來的...<BR>昨日國際盤差的很,今天台股竟還硬要開高<BR>但,有可能是自己左手拉右手出貨吧...<BR>應該不會是拉高讓別人出貨的<BR>今天開高絕對一點意義都沒有<BR>真的有夠瞎,也請不要浪費人民血汗錢<BR>棄守吧,不及格的操盤手[很混][很混]",2
516,1453773582518_F01,不敵積分制 財金專業曾銘宗恐進不了財委會.,第9屆立委選舉落幕，民進黨立委68人、國民黨立委35人將於2月1日報到，不過，當下立法院熱門委員會「門前」煙硝味正濃、恐不輸大選，各黨內立委爭破頭，目的就是希望進入自己心目中「第一志願」，根據《聯合晚報》報導，財政金融專業的國民黨不分區立委、金管會主委曾銘宗很可能會進不了財政委員會。<BR>《聯合晚報》指出，根據立院內規，國民黨依總席次分配，在各委員會頂多只占有5席，不過，國民黨在財委會的5位連任立委林德福、羅明才、費鴻泰、盧秀燕、賴士葆皆表態要續留財委會，曾銘宗因立委資歷尚淺，順利擠進財委會機會不大。<BR>據悉，對於選擇委員會一事，國民黨團採積分制，越資深者積分越高，可優先「填寫志願」；而財委會第8屆第6會期的國民黨立委有林德福、羅明才、費鴻泰、蔡正元、盧秀燕、賴士葆、孫大千、翁重鈞等人，其中，林德福、羅明才、費鴻泰、盧秀燕、賴士葆連任第9屆立委，積分皆高於曾銘宗，也都表態將續留財委會，且剛好占滿5席。對此，曾銘宗則強調會盡量爭取，但由於質詢、提案不受委員會限制，即使最後未能如願，自己仍可以有所發揮。<BR><BR><BR>曾銘宗進不了財政委員會，台股糟糕了,2
545,1453959030347_F01,"最後的晚餐,台積電,純技術面",看了幾萬張的 月線圖<BR>剛看了一下 台積電<BR>台股全部希望都集中在這檔<BR>就好像一家公司的業績 都是靠某位同仁 拼出來一樣<BR>這絕對是異常的<BR>菲自然性的走法,2
547,1453966995007_F01,外資期貨未平倉30220口?!,"最近台股呈現驚驚漲格局(這二天叫散戶年前不要抱股過年的財經記者去吃屎吧~) 今天(1/28)外資期貨未平倉口數更高達30220口!! 下週三就要封關了, 真教我看不透, 有期貨老手可以出來解讀一下嗎?",2
555,1453995798831_F01,如果台股一直沒有成交量，0050還可以當作定存股嗎?,台股的成交量一直都很低，如果台股成交量只剩200億，0050還可以當作定存股嗎?,2
568,1454038174208_F01,台股絕地大反攻!!!,其實一堆關於台股走勢的理論，說法，<BR>都不用花時間說太多，聽太多，<BR>因為沒有人能說的準，<BR>只要台股漲跌出現不同，<BR>永遠都會有新的一套說法出現<BR>所以今天就是要和台股一起飛上天!<BR>這波猶如2009年的復仇性大漲!!<BR>竟然被我遇到了<BR>難道台股9000點又要來了嗎?,2
587,1454128021444_F01,上半年台股可望突破9000點,"<BR>現在台股量能已經有放出來的跡象,內資也見大舉回籠,加以周KD下周即將黃金交叉,<BR>日KD則形成高檔鈍化的超強是軋空型態,以及短天期均線發散往上,經濟有望Ｖ型復甦,<BR>和520之前的作價行情可望不會停下,行情相當有機會上看9字頭.<BR>台股之前本益比長期偏低,那是因為量能長期不足所致,然只要量恢復正常,<BR>本益比即有機會獲得平反,至於內資近期大買金融及一些景氣循環股,<BR>就過去經驗,這通常是長線底部的重要訊號,他們只要大買這種股票,<BR>通常大盤少說漲個30-40%,買進股則常常是50%甚至破倍在漲,<BR>我是看行情有機會打出一個大頭肩底,然後強勢上攻,<BR>且有可能走勢強於國際股市,上半年高點估9000-9200.",2
639,1454381325670_F01,猴年漲勢驚人，封關大紅包行情!!,今天故意開低，讓散戶先出貨，<BR>看來這波漲勢止不住了，<BR>先整理再持續拉高，<BR>8500有望!!<BR>8000以下回不去了，<BR>看來台股打算走7年一循環機率僅10%的驚人路線!!,2
640,1454385420760_F01,鋼鐵股打底往上-注意台股今年是否出現較大行情,"有個現象,我覺得大家不得不去注意,那就是鋼鐵股近期利空不跌反漲,還率先打底完成走強的情況,鋼鐵股基本上我不會碰,但是鋼鐵業景氣與鋼鐵股的走勢卻是國內內需經濟與大陸基礎經濟的重要觀察指標之一,就以往的經驗來說,只要鋼鐵股出現低檔往上走多的行情,常代表景氣由谷底徹底翻揚,台股接下來的行情都不會太淡,上去常常都是30-40%起跳,連動的景氣循環股上漲50%甚至一倍的更是比比皆是,假若鋼鐵,塑化,紡織股繼續往上,甚至進一步帶動水泥,航運打底完成的話,我想台股接下來也沒有看太壞的理由,反而應該進行中長線持股布局.",2
656,1454483474901_F01,聯發科晶元過熱，遭遇退貨潮。,據靠譜網友@手機晶片達人 最新爆料，聯發科全力打造、一心衝擊高端的全球首款十核心手機處理器Helio X20 MT6797也不順利，市場上傳出其存在過熱問題，導致客戶產品遲遲無法上市。更值得一提的是，它採用了台積電20nm HPM工藝製造——去年熱死一堆人的高通驍龍810用的就是這個工藝！<BR>@手機晶片達人 稱小米、HTC已經紛紛取消了X20手機項目<BR>原文點此<BR>古語說風水輪流轉，這次還聯發科過熱了，今天的日子不好過啊。,2
662,1454505014083_F01,為何買台股指數基金？,台股指數基金就是台灣50之類的嗎？<BR>可是現在8000點高點，買了之後，下跌就住套房了。,2
667,1454540926942_F01,8K 春節粉絲團見面會,最近8K神準預測台股走勢，很多粉絲希望8K能在春節開粉絲團見面會，<BR>8K好像住在北部，哪粉絲會就選桃園好了。<BR>請8K盡速回覆。,2
671,1454549042991_F01,我被嚇到了.....,以為有開盤，<BR>一打開app看到仁寶又跌0.5<BR>害我心臟揪了一下<BR>好蠢，自己嚇到自己.....<BR>看來我還不適應台股平日休市...,2
672,1454549044223_F01,8000大就是台股的白龍王,泰國有白龍王（已故）.中港台藝人都會去找白龍王.台股也有白龍王.那就是8000大.要做台股的一定要聽8000大開示,2
697,1454726409190_F01,2016天佑台灣 天佑台股,2016年初天災人禍不斷黑天鵝伺機而動 2016台股是否能經的起各種地震 天佑台股,2
705,1454849721484_F01,地震後開盤！？,9/21地震<BR>台股跌500點左右<BR>這次地震不知該跌多少呢..？,2
712,1454950541635_F01,現在美股大跌,現在道瓊跌了快四百點，NAS跌了一百多點，突然有個疑問，如果這幾天美股是這樣大跌幾天，然後反彈，那當台股開市時，到底會補跌？還是因美股反彈而上漲呢？,2
726,1455099845447_F01,現在股市穩定了!?,"經過恐慌的三天 現在總算看到一絲曙光 歐股總算大漲了<BR>FTSE 100<BR>5,698 +66 1.17%<BR>DAX<BR>9,067 +188 2.11%<BR>CAC 40<BR>4,083 +85 2.14%<BR>FTSE MIB<BR>16,604 +691 4.34%<BR>IBEX 35<BR>8,181 +252 3.18%<BR>Stoxx 600<BR>316 +7 2.14%<BR>然後美指期貨表現也不錯<BR>現在油價只要不繼續探底 日幣就會回跌 美股回來 下周一台股估計沒事 (不要再來什麼亂七八糟事件)<BR>剛剛看到空頭樓那邊也有提到 歐美盤跌太急了 這樣下周會遇到反彈行情<BR>看來真有其事<BR><BR>(再來請8K大看空 地球就有救了)<BR><BR>如果聽得懂英文的話可以來葉倫談話的直播(可以得到比鉅亨網還快的消息...)<BR>http://blogs.marketwatch.com/capitolreport/2016/02/10/live-blog-and-video-of-janet-yellens-appearance-before-house-committee/",2
734,1455185513224_F01,台股新春開綠盤也要開始大跌此波跌至6000點以下,全世界已經都要開始大跌了台股也不例外 台股新春開綠盤開始大跌此波6000點以下<BR>全世界都被老美給耍了 大家要小心了,2
741,1455211496165_F01,下週一，開紅盤日!?,歐美股在台灣春節期間，<BR>已跌掉1000點左右...<BR>全球股市空頭ing<BR>難道台股2/15還想開紅盤<BR>,2
747,1455318524670_F01,8K 過年後要用300W買股票,8K 過年刮中300W，8K 打算過年後要用300W買股票，8K股票明牌再創奇蹟。<BR>300W買下去，台股會跌到剩幾點？,2
752,1455366470698_F01,紅包你會買什麼股票,打算買完就放30年，看能不能一萬變一千萬。應該買快創新高的台積電還是選一大堆，腰斬又本益比10以下的股票呢？<BR>-----------<BR>2016/2/16，最後選到兩支，但只成交一支。<BR>,2
755,1455409495161_F01,強震重創台南....台股開盤...哪些股票往上衝???往下衝???燦坤??,強震重創台南....台股開盤...哪些股票往上衝???往下衝???燦坤??<BR><BR>火不知道會不會燒到1F的燦坤.................<BR><BR> 還是真的只是受害者呢?<BR><BR><BR><BR><BR>,2
769,1455477015500_F01,日媒爆料：2月底，美軍將突襲北韓！,"日媒爆料：2月底，美軍將突襲北韓！<BR>那如果美國打北韓,北韓就會炸南韓,南韓工業垮,台積電.南亞科就會暴漲了~<BR><BR>下週一，開紅盤日!?<BR>8000大又要狂準了!!",2
771,1455500557511_F01,天啊，欣興大噴!!,去年買在10元的有福了！<BR>這波真的不知道會不會漲到外太空去<BR>完全率領台股向上噴發！<BR>2016領頭羊,2
776,1455508472687_F01,台積電 產能重建概念股,第一等級受惠股<BR>5434崇越(代理信越的wafer及爐管):台積電相關營收30~35%<BR>6488環球晶圓(全球第六大矽晶圓廠)<BR>3532台勝科<BR>2404漢唐負責機房的重建與維修<BR><BR>3289宜特:調整製程參數後量率不如預期，增加委外檢測數量<BR>3587閎康:理由同上<BR>3551世禾：機台包含報廢矽晶圓以及化學品污染增加清洗機台需求<BR>6187萬潤:增加矽晶圓及後段封測量率檢測的機台需,2
795,1455595776069_F01,台股今年有成為黑馬市場的本錢,"我為什麼會這麼說? 理由是今年經濟可望V型復甦(最樂觀估計3%經濟成長)總統換人後勢必把拚經濟當第一要務,<BR>以及台幣在弱勢匯率下出口有機會改善,和廢證所稅後量能回溫後平反原本低估的本益比.<BR>目前台股在8000多點本益比才12倍,還寫下歷史新低,你要知道過去SARS那時4000多點本益比還比現在高,<BR>去年10000點時本益比也不到15倍,如果不是量能不夠,證所稅因素,萬點不會曇花一現,<BR>現在證所稅已經廢除,未來台股回溫到1200-1400億以上日均量是可以期待的,<BR>動能提升下你想本益比會不會回到應有水準? 必須要說的是台股光是平反本益比,<BR>就足以拉動10%以上的漲幅了.<BR>8000多點高嗎? 你必須用十年前的5000點作為思維,10000點如果明年再看到呢? <BR>你必須以台北豪宅100萬一坪做為思維,當初台北豪宅100萬一坪還不是多年天險? 最後也過了啊,<BR>台股一直都有成為黑馬的本錢,只是過去一直被綁住,今年才把一堆枷鎖拆掉,<BR>你認為行情比其他國家強勢不應該嗎?<BR>現在一堆景氣循環股領先築底往上已經預告今年的景氣,還有就是無薪假回到千人以下的低位也是指標,<BR>總歸一句今年的行情不只可以期待,而且還會不小.<BR><BR>",2
797,1455599360697_F01,2016起的台股或0050或任何台股ETF，即將進入璀璨的一年~~,"周公恐懼流言日,王莽禮賢下士時。若是當時身便死,千古忠佞有誰知?<BR>過去8年美股日股歐股狂飆，更不要說大陸股市是十倍速百倍數千倍數成長，全民皆富。唯有台股，因政黨頃軋，雖經濟成長，但台股指數卻反創8年新低。過去馬政府只要想開放兩岸經濟就會被批賣台而裹足不前因此鎖國。未來蔡英文政府的兩岸開放，不論服貿、貨貿、都將因民粹的解放而迎刃而解。<BR>台股過年休市9日，全球股市崩盤狂跌，台股新春開紅盤連2日，開低走高逆向翻升，反而帶動全球股市觸底反彈。基本上不管陸股或國際股市未來多空，台股2016，都將回歸基本面，跌深終將反彈。價值投資策略，未來如國際股市或陸股越跌，資金都會自尋出路，往嚴重低估的台股靠攏，向上攀升。如國際股市翻身，台股更將不甘寂寞，將會是2016最一鳴驚人的領頭羊。2016起台灣經濟，就從死沉無貢獻的房地產轉回全民台股，2016起將是財富重分配的一年。",2
805,1455652538725_F01,台積電ADR爆漲 6% 有人知道原因嗎 ?,台積電ADR爆漲 6% 有人知道原因嗎 ?,2
809,1455678595957_F01,上海銀行BBB+，台灣有多少間公司是A級的？,無意中在上海銀網站看到，它們長久被評為BBB+，還算不錯。<BR>上海銀行每年都有賺錢，只能是B級，那台灣有幾家公司是A級的？可能只有台積電，華碩幾家吧？<BR>如此，我們買高收益債券，它是投資在BB等級的債券，就被認為是垃圾債，有高風險，那台灣的許多公司不就都是垃圾公司了？<BR>我們的政府負債那麼多，也就成為……。（說出來怕被刪文）,2
846,1455852393340_F01,恐一路漲到520，今日決定加碼近20萬!!,猴年似乎金旺!!<BR>2016年確實是關鍵，<BR>全力看多，<BR>台股恐再次9000up[萌],2
853,1455872985263_F01,8871以下皆為長線買點,"台股現在在做什麼? 在打一個大型的長線W底,絕對不是單純的反彈而已,W底兩個底是7203與7627,頸線位在8871,在我看不只會來,還會過關成底,大底打完後滿足點會到哪? 自己按計算機算出等距吧.<BR>為什麼說台股在打W底? 甚至今年可能大底築成出現長期大波段上攻行情? 很簡單,你去想這幾點就好,假如今年的景氣會復甦,而且復甦力道不弱,以今年企業獲利計算台股在這點位本益比只有不到12倍,請問今年的股市該走長多還長空破底?或許很多人看到的媒體都告訴你今年的景氣保守,烏雲未散,假若是這樣台積電為何要大舉增加資本支出? 還要調高財測? 無薪假為何只剩去年高峰期的1/10? 年後人資徵才為何轉趨積極? 台股裡的景氣循環股為何愈來愈強? 企業大股東如果要低撿持股,他們會告訴你景氣很好? 證券機構如果沒有在基本持股上布局完成,分析師會告訴你有大行情? 等到好的聲音變大的時候,你會發現真正好的買點都遠離一大段,即使未來還有高點也買不下手了<BR>還有,今年月初年線在8965,如果是多頭年通常月底的年線位置會比月初高,今年若走多,高點會落在哪恐怕不是再上500-1000點就會見高,下半年台股甚至有可能經常性維持在9000點以上,績優主流股的漲幅可能更大,總之現在是長線的一個絕妙買點,千萬不要在意沒有買到8000以下的水位,要不然到了9000你更猶豫,假若這個多頭是有可能把原本台股區間由4000-9000上移到7000-12000的話,現在這個點難道不是絕佳的長線買點? 甚至8871以下都還是個長線不錯的買點.<BR><BR>",2
883,1456049512444_F01,明天台股恐怕是漲定了!!(2/25再加碼!!!),坐穩了各位~<BR>怒轉多頭各項原因:<BR>1.油價因素<BR>2.各檔股票股利消息將陸續釋出<BR>3.520<BR>4.美國總統<BR>5.金融低點<BR>再加上經每年操作的心得，<BR>1~6月---安全<BR>7~12月---謹慎<BR>萬點行情的火苗似乎未被澆熄，<BR>依台股現在的漲勢來看，<BR>台股左肩已準備成型。,2
923,1456243801069_F01,盈虧終於見紅了...(淚奔~~~),<BR>近期台股大解析:<BR>1.營建股<BR>2.鋼鐵<BR>3.金融<BR>4.LED<BR>5.520<BR>說要打房，<BR>導致房價變低，<BR>所以準備改炒營建股?<BR>大多人看衰中鋼，<BR>就彷彿去年大多人看衰太陽能，<BR>再次漲給各位看[萌]<BR>(切記此訣竅)<BR>金融底部還不買嗎?<BR>難道還想期待富邦&國泰更便宜?<BR>(雖然我不是選這兩檔...)<BR>太陽能漲完，<BR>就該換LED漲<BR>等520數鈔票<BR><BR>,2
979,1456424746768_F01,現在股價到底便宜嗎?,這兩年多空都有道理<BR>從 出口訂單來看到目前為止連十黑<BR>景氣對策訊號N個藍燈，早就得過五燈獎了<BR>國外景氣糟糕透了<BR>但是股價還在八千多點<BR>另一派的人卻認為<BR>目前股價本益比才12倍多，是要跌到哪裡?<BR>我有時候也會納悶，大家都在罵有人護盤，不然股價早跌到6千點了<BR>但是仔細看每檔個股的股價 台積電今年看得到的 本益比不超過12倍 鴻海本益比十倍左右...算貴嗎?<BR>或許有人認為 因為黑天鵝還沒看到<BR>石油有下跌的風險 TRF 真正利空還沒到....<BR>會不會這次的修正就是在大家猜測中結束，等到你確認或是還在等待黑天鵝之時，下次的多頭已經開始了?<BR>會不會下次的多頭是那些強勢股<BR>亞泥、中鋼...等原物料股，一如1990年末期走20年的空頭<BR>多空分明<BR>說說你對多空的看法<BR>有沒有理由都無所謂，反正我早習慣很多人來這裡就是為了反對而反對的<BR>最近 小弟身體狀況不太好 我不會去反駁胡扯人的意見 一切讓市場決定吧,2
987,1456465147440_F01,空軍現在真的很危險，危機四伏!!,經深夜絞盡腦汁分析，<BR>金融股準備大彈，<BR>此漲勢將會帶領台股直衝8888，<BR>Led，欣興，面板，<BR>密切注意!!,2
1044,1456800930055_F01,外資獨獨大買台股的原因,"整個二月,外資在亞洲市場只有在台股與印度股市買超,其餘像南韓,港股等都是偏賣超,<BR>相對於在印度只有小買,在台股卻是大買,WHY?<BR>當然也可以說外資看好台股後市,看好台灣經濟有轉機,但最重要的一點是台股率先走入長線多頭,<BR>這便是外資青睞台股的主要原因,外資他們的買賣模式大致是這樣,<BR>他們為了績效,為了持股安全,長線多頭趨勢的市場絕對優先於長線空頭的市場,<BR>假若一個市場剛由長空轉成長多,他們在這時候的作多情況會是最積極的,<BR>因為只要確定走入長多,接下來的行情延伸通常都是一兩年以上,幅度隨便都是好幾十%..<BR>只是散戶常常會在這時候空得更厲害就是了",2
