,id,title,content,cluster
247,1452603159018_F01,請問 新光人壽 美富一世 外幣利率變動型終身壽險保單 躉繳相關,各位大大好 <BR>目前小弟有一筆小金額存款 想做躉繳 來儲蓄<BR>有銀行專員推薦我這張 新光人壽 美富一世 外幣利率變動型終身壽險保單 說不錯<BR>我想請問各位大大 若我要放長期 約20年不領回 <BR>這張是目前業界利率最高的嗎?<BR>(以躉繳 20年期的條件來說)還是有其他比這個利率還要好的?有的話可否告知~ 先謝謝各位了,7
259,1452657246336_F01,儲蓄型意外險,儲蓄型意外險<BR>最近富邦有來拉保險<BR>大約是說月存3333..期滿20年..可拿回存金的112%<BR>而這期間還會有意外險100萬的保障..<BR>有人知道這種保險嗎??值得買嗎??,7
275,1452678809737_F01,這是什麼模式的詐騙手法??,家母近期收到保險公司的支票，但並無於該家保險公司投保過，請大大們分析,7
280,1452736567953_F01,請幫忙省視 保險不足的部分,37歲男既有保單檢視<BR>請詳述以下資訊：<BR>一、性別：男<BR>二、年齡：37<BR>三、職業/工作內容：工程師<BR>因之前家人對保險已有規劃，想了解這樣的保障是否已齊全，有無該注意的部分，或者有<BR>六、健康告知：<BR> (1) 最近２個月內是否曾因受傷或生病接受醫師治療、診療或用藥？無<BR> (2) 過去２年內是否曾因接受健康檢查有異常情形而被建議接受其他檢查或治療？無<BR> (3) 過去５年內是否曾因受傷或生病住院治療７日以上？無<BR> (4) 是否已確知懷孕？如是，已經幾週？（女性回答）是，無<BR> (5) 過去５年內是否曾因患有下列疾病而接受醫師治療、診療或用藥？<BR> 無<BR> (6) 過去１年內是否曾因患有下列疾病，而接受醫師治療、診療或用藥？ 無<BR> (7) 目前身體機能是否有失明、聾啞及言語、咀嚼、四肢機能障害？<BR> 無<BR>七、常用交通工具: 汽車機車<BR>__________________________________<BR>現有保險<BR>保險公司：三商友邦保險<BR>購買時間：93年<BR>商品名稱 保額/計畫 期間 保費<BR>二十年繳費祥安終身壽險(20AWL) 100000 20年 2760<BR>二十年繳費全殘扶助終身健康保險附約(20TPDR) 100000 20年 2772<BR>意外身故及殘障保險金(ADDR ) 2000000 3060<BR>傷害醫療保險金限額—無社保(AMRR) 30000 732<BR>傷害醫療保險金日額(DHIR) 500 408<BR>新住院醫療保險附約(HSRSA) A 600<BR>二十年繳費日額型住院醫療終身健康保險附約(20HIW) 3000 20016<BR>二十年繳費手術醫療終身健康保險附約(20SIW) 3000 4056<BR>二十年安心豁免保險附約(20CWPR) 38000 936<BR>二十年繳費永康防癌終身健康保險附約(20KCRD) DX1 5208<BR> 年繳 40548<BR>這是過去長輩幫忙投保的部分已有 15年(另有公司團保)<BR>目前家中二大一小 房貸400萬<BR>請教要如何加強<BR>(1) 壽險 殘廢/殘扶 實支實付 意外身故 重疾 <BR>(2) 第二家實支 <BR>(3) 癌症險等其他險種<BR>感謝各位!!<BR><BR><BR>,7
301,1452787674875_F01,關於六年期儲蓄險..,請問有人能提供各保險公司有六年期儲蓄險的<BR>資料嗎 業務獲利 保單利率提供試算等 謝謝,7
333,1452919239632_F01,"奇怪了,銀行不想收定存,保險業卻大推儲蓄險?","最近收到三家保險業的推的儲蓄險廣告,算下來都比銀行的定存好一點,期限3年到6年都有,本來想買,但想想這到底有什麼問題,為什麼銀行一直限縮定存,但保險業卻大推儲蓄險,利息還比銀行好?為什麼保險業做的到,銀行做不到?",7
335,1452930743882_F01,美元保單傭金請教,"近來想買一張大筆的 美元保單<BR> 一次繳款 宣告利率3.6% 左右 (非投資型)<BR>個人一直很好奇 這樣的利變 外幣保單 理專的抽佣有多少 3.5%左右的利率加上理專抽佣 哪保險公司利頭在<BR>哪 還是如理專的說 ""沒什麼可以抽的""",7
411,1453207073356_F01,遠雄保戶想加保? 有遠雄介紹康富(住院日額+實支實付) 想比較其他壽險公司 可以介紹嗎,太太37歲原本是遠雄日額型終生醫療險(住院保險金一天1000)+實支實付*1 但日額太少想幫她再加保 已繳8年了<BR>1.前陣子有遠雄介紹康富醫療健康保險附約 計畫二好像是1年繳8XXX-1XXXX 這感覺好像是在加買一份保險的感覺 有主約跟副約 醫療+(儲蓄.防癌.意外...擇一) 年繳制可續繳到84歲 計畫2一天1500元+只要是住院就先理賠7000(住14天=7000+1500*14=28000) 實支實付感覺上比終生醫療好很多好像是針對手續自費方面 請問類似保險好像在電視上都有看過 是否有前輩可以幫忙分析比較遠雄這方案的優缺點 以及可以介紹別間CP值優來做參考呢 <BR>2.原本是遠雄日額型終生醫療險(住院保險金一天1000)+實支實付*1 保費一年2XXXX 業務強調現在手術自費項目多金額高這個方案實支實付才夠去給付自費項目 那原本實支實付粉差嗎??? 是否要原本直接實支實付加碼???<BR>3.再請教實支實付只理賠正本??? 我只幫太太保一個實支實付 所以會影響到嗎<BR>在此先謝謝大家的幫忙 買保險是一門很深的學問 臨時抱佛腳拜託大家了,7
479,1453472848213_F01,看過「大賣空」電影嗎？,看萬惡的華爾街如何引爆2008金融海嘯！全篇都是有關艱澀的衍生性金融商品，要全<BR>看懂得看點書。記得2007年時，還有基金公司向我推銷美國30年期高利儲蓄險，說美<BR>國保險公司絕對不會倒！靠，結果不到一年就爆發金融危機！差點血本無歸～,7
492,1453566389622_F01,儲蓄險可以買嗎,各位大大好<BR> 小弟工作約一年 目前存款大概近10萬，由於不會投資與理財 ，過去剛出社會對金錢也沒甚麼概念，現在想強制自己存錢， 我月薪一個月約28000左右， 沒有貸款， 對於現在社會與未來還是必須要存錢才能有更好的未來， 現在目標一桶金100萬，我有找認識的南山幫我人壽專員幫我評估， 我自己是想一個月存10000起來，用儲蓄險的方式， 年繳12萬，存六年，現年24歲，大約在42歲就會有第一桶金出現，每個月開銷最多約5000，終身醫療險每個月約3500，4000給家人，現在考慮是要一個月強制存5000還是10000，請問大家建議我這個新手要存到10000嗎，還是5000就好了，另外5000可以投資小股票之類，想聽聽各位前輩的意見,7
494,1453586292605_F01,有大大可以幫我評估保單嗎？,我媽在我小時候保的<BR>87年保的<BR>新光長樂終身壽險 100萬 15年<BR>附約<BR>平安意外傷害保險 100萬 54年<BR>96年加保<BR>新光防癌健康終身保險 50萬 15年<BR>附約<BR>意外傷害醫療（新） 3萬 46年<BR>平安意外傷害321保險 100萬 46年<BR>安心住院保險附約 HS-10 56年<BR>綜合保障附約 30萬 46年<BR>新豁免保險費附約 有附加 15年<BR>1.我想問的是意外險兩張附約都有<BR>這樣有必要嗎？<BR>2.後面46年呀，56年的是要繳這麼久的意思嗎？<BR>3.新豁免這是什麼？<BR>4.整體看起來有沒有沒必要的？這是好的嗎？<BR>我只是擔心繳了這麼多錢結果都沒用,7
495,1453600023396_F01,遠雄保單，不知道該不該繼續,"這一份保單是基於人情下去保的，<BR>但是原承辦人線也離開保險業了，<BR>雖然還是有接班人負責，<BR>但是老實說我不曉得這份保單對我來說是否有繼續保的價值，<BR>請各位大大可以幫忙看看、指點一下嗎^^?<BR>主附約險種代碼險種名稱保額(元)投保始期繳費終期保障終期保費金額主約00FH6-20遠雄人壽新終身壽險(98)－２０年期(FH6)1,000,000103/05/21123/05/21185/05/2125,100附約01RHA遠雄人壽傷害保險附約5,000,000103/05/21150/05/21150/05/214,050附約02HA3-20遠雄人壽豁免保險費附約－２０年期(HA3)29,150103/05/21123/05/21123/05/211,376<BR>小弟現年31歲，每年年繳$30,526，感覺沒這張保單沒用到，想退訂…",7
557,1454011199995_F01,個人理財規劃請益...,"各位大大好<BR>小弟在投資理財版上爬文爬了一段時間<BR>看的懂的看不懂的都看，個人理財方面真的還是一知半解...所以想請各位資深大大替我出一點意見，希望自己對財務管理這個部分能夠更上一層樓<BR>先來說說我目前的情況：<BR>目前工作月入約54K，在去年開始工作時有購買台銀人壽「增順利增額終身壽險」<BR>內容一年實繳324950<BR>6年期滿存下194,9700，當年度解約可領回210,5000<BR>接下來都不用再繳，10年期滿可領回230,0900<BR>而下個月正要繳第二期<BR>另外本身還有跟親戚投資學生套房出租，一個月繳18,000房貸繳十年期，一年可收入11,0000的房租，扣除一般支出一年可實拿約10,0000元的租金<BR>而本身因為年紀還輕也還沒結婚，平常工作也是住家裡沒什麼吃住上的花費，所以工作到現在倒也沒有遇過錢不夠用的情況<BR>現在小弟的問題是：<BR>1.台銀這個壽險是年繳型，我之前是用郵局零存整付的方式每個月扣27000，一年期滿再把整筆錢轉到台銀（利息我算是一年才多3888...覺得少的可憐...），我想請教有沒有什麼方法可以一個月投入28k來操作，一年後可以拿回比零存整付更多？<BR>2.小弟今年8月滿22，26歲這張保單就期滿了，會建議繼續放著還是期滿就將它解除？若要解除會建議用這筆錢去做什麼更好的操作？<BR>文有點長，問題有點多，還請各位大大鞭小力點，不吝指教了！謝謝各位！",7
573,1454051224034_F01,25歲，女，第一次規劃保單（國泰&友邦）,"目前25歲，從事會計工作，不過覺得人總是需要在外奔走（不論旅行、工作、採買生活雜物．．．等等），再加上現在食安&空氣等等問題，深深覺得未來充滿無限的變數...<BR>目前接觸的有國泰&友邦<BR>大致預計規劃如下<BR><BR><BR>原本國泰推我安心&安順終身醫療，但發現小女我最害怕的癌症／殘廢...等，會造成經濟重擔＆家人負擔的都沒有理賠，人生在世最擔心的就是要走不走還拖累他人，經由討論才規劃出國泰上列保單內容。<BR>另外因為友邦實支實付可以單獨出單(目前還可作為第二間實支實付)，另""友備無患""看起來真是太吸引人了(保費好便宜，感覺CP很高)。<BR><BR>01版上高手如雲，跪求各位大大指點迷津，這樣的保單內容是否需要調整？",7
603,1454223472647_F01,"請各位大大 , 給小弟一點保險單的建議","各位大大 , 安<BR>小弟我有保富邦人壽的安護久久終身醫療 , 可是最近想再加保<BR>業務也有給滿多建議的 , 其中業務最推薦實支實付的新綜合住院醫療保險<BR>可是這份保險 , 沒有保癌症醫療的<BR>請各位大大能給些建議嗎？<BR>或是有大大對於新綜合住院醫療保險了解的 , 能否稍微解說一下<BR>感謝各位大大",7
619,1454297402314_F01,尋求保單健檢&保險詢問,"由於保險是當初家人替我保的，<BR>如今快到期想請各位幫我評估這兩張保單，<BR>也剛好有位保險員詢問要不要參考他們家的保險，<BR>鑒於自己對這類資訊不甚理解，<BR>還請各位幫忙分析<BR>－－－－－－－－－－－－－－－－－－－－－－－－－－－－－<BR>已保保單(86年12月12日始期)<BR>－－－－－－－－－－－－－－－－－－－－－－－－－－－－－<BR>目前考慮加保的保險是<BR>放心200殘廢照護終身保險<BR>因為不知道怎麼描述，<BR>所以直接貼上傳單照片(避免廣告嫌疑已將保險公司塗掉,如有問題會立即撤除圖片)<BR><BR><BR><BR>最後想再詢問，實支實付的部分<BR>聽這位保險員說：因為是附險所以可以在Ａ保險公司保主保險，若喜歡Ｂ保險公司的實支實付險，可以用Ａ公司的主保險去申請Ｂ公司的實支實付險。<BR>請問這樣真的可行嗎？",7
625,1454330513755_F01,請問一下 保險問題 請各位專業人才回答,我爸65歲 我媽60歲<BR>想保個醫療險 怎保呢?(保費一個月兩個5千以下都能接受)<BR>聽說看護有保險?划算嗎?,7
635,1454362201625_F01,求保單健檢,27y男 未婚 傳產類CNC 需輪班 平均年收80w 無家庭壓力，無嚴重的病史，保險多為長輩以前買的<BR>想知道哪裡多餘哪裡未來需要補充的? 謝謝指教!! 另外自己公司有團保以及加保防癌險，還有機車有加保駕駛人傷害險<BR>主約<BR>國泰美滿202終身 保額100萬 / 年繳13734 / 87.08.05<BR>附約<BR>防癌終身-個人型 / 1單位<BR>平安附約-醫療限額 / 3萬元<BR>新溫心住院 / 1000元<BR>平安附約-死殘 / 100萬<BR>平安附約-住院 1000元<BR>主約<BR>國泰住院醫療終身保險 保額1000元 / 年繳3742 / 88.12.28<BR>主約<BR>國泰安心住院醫療終身 保額1000元 / 年繳10287 / 98.12.31<BR>附約<BR>新關懷豁免<BR>國泰安順手術醫療終身 保額1000元 / 年繳8711 / 98.12.31<BR>,7
654,1454470017342_F01,投資股市的朋友們，你們買商業保險或基金嗎？,投資股市的朋友們，你們對於金錢的敏銳度應該都比一般人還要好，那你們會買保險嗎？<BR>我自己，投資是屬於保守型的。除了公司的團保外，就沒其他的保險了。我的想法是：<BR>醫療險沒保，想說萬一有甚麼醫療上的需求，一、兩百萬還是可以拿得出來的，不須買醫療險。(但是很多人對於不買流行的醫療險覺得不可思議。)<BR>壽險(死亡或重殘才給付的那種)、意外險，目前沒保(但公司的團保裡有)，但可能需要保吧！畢竟壽險、意外險保費低，保障高，且這種死殘風險我比較無法承擔(還有妻小)。<BR>投資型保單，那當然不會買了。<BR>基金，當然不會買，自己買股票比較有快感。,7
729,1455122405799_F01,可以幫我檢視保單嗎?終身的已經繳了13年了...,最近<BR>在版上研究新生兒保單<BR>孩子的弄完<BR>來看自己的<BR>發現自己人情保單都是終身的..<BR>91年買的..<BR>想減額好像不知會不會有點可惜..<BR>可以給我些意見嗎?<BR>覺得保費很高<BR>保障不夠<BR>可是不知要如何修改<BR>保單全部是這樣<BR>目前沒有體況<BR>沒有住院<BR>沒有申請過理賠<BR><BR>,7
736,1455193478509_F01,女寶的醫療保單建議,認識的保險業務員~推我以下二家規劃<BR>女寶一個月，健康<BR>【遠雄】<BR>遠雄超好心殘廢照護終身保險 20年 50萬 3000元<BR>新溫馨終身醫療健康保險附約 20年 1000 9790元<BR>康富醫療健康保險附約 1年期 1計劃 1784元<BR>新癌症終身健康保險附約 20年期 2單位 4750元<BR>超級新人傷害保險附約 1年期 100萬 210元<BR>傷害醫療保險附約乙型 1年期 5萬 615元<BR>豁免保費附約 20年期 20149元 1457<BR>年繳 21606元<BR>【富邦】<BR>新平準終身壽險 20年 50萬 7550元<BR>一年定期心安殘廢保險附約 1年 50萬 265元<BR>安心寶意外身故及殘廢保險金 1年 100萬 390元<BR>安心寶意外傷害醫療保險金 1年 5萬 776元<BR>傷害醫療保險附約 1年 1000元 690元<BR>新終身防癌健康保險附約 20年 1單位 3532元<BR>新綜合住院醫療保險附約 1年 10單位 2205元<BR>享安心住院醫療定額健康保險附約 85歲滿 保險500元 2945元<BR>新子型保險費豁免附約 20年 297元<BR>年繳 18650元<BR>心得：<BR>感覺很二光陽春~就是普通業務員會規劃的那種<BR>還有二家保費比我繳的還要多（個人是以前一年期醫療日額800元 繳1244元，終身防癌4單位日額8000元 繳2900元，一張國泰全方位意外險 繳3000元 再來就是二張實支實付三商+中信在當醫療險用）<BR>還有遠雄很不放心...<BR>各位大家有什麼好的建議嗎？<BR>謝謝大家,7
743,1455243301566_F01,33歲女性想要買醫療險,33歲女性想要買防癌險及醫療險，<BR>應該要怎麼規劃呢？ <BR>哪一家保險公司 理賠口碑比較好，<BR>保費又合理 。請求大家提供建議！,7
754,1455386211342_F01,國泰人壽保險~~請各位大大幫忙健檢,"請教一下,我跟保險員,我想保儲蓄型保險<BR>他有推薦我一張國泰的新添采10年計畫<BR>請問這一張保單,他值得保嗎？<BR>請各位大大,幫忙健檢一下,<BR>感謝！",7
770,1455499506834_F01,有關生存保險金給付方式,大家好 我有一個問題<BR>之前保的終身還本保險到期了<BR>當初保的是每三年會給付一次生存保險金<BR>我想問的是 是否可以改每年給付一次生存保險金呢?(也就是三年的金額除三)<BR>謝謝..,7
772,1455503962038_F01,台灣人壽吉滿利利率變動型養老保險~~這張保單好嗎?,"台灣人壽吉滿利利率變動型養老保險~~有人聽過嗎?這張保單好嗎?<BR>我打算投150萬下去,是躉繳的,好像還要等六年以後才會划算吧?<BR>是保本的吧?回饋分享金是什麼?可以每月領嗎?目前有點猶豫",7
811,1455686808859_F01,關於保險的減額繳清,想請教一下<BR>我有一張南山人壽雙福外幣養老保險<BR>20年期，保額5000，<BR>每年繳1050元美金，兩年回存500美金給我<BR>98年開始繳費，今年保費還沒繳，也會在今年領到500美元<BR>如果有想辦理減額繳清的話，大概會是什麼樣的狀況？<BR>想了解的是，需要在多繳多少費用，還是有部分額度可領回呢？<BR>先感謝各位的解惑了。。,7
814,1455704700660_F01,請問有關電銷保險 退保的問題,"小弟在1月中左右接到電銷保險的電話，被盧了很久很久 <BR>最後才勉為其難的答應他說要看看保單後再決定要不要參加<BR>但是他卻要求我說，要先扣款才能寄保單給我，要求我先付費<BR>也說就像是""先買商品 不滿意可以退費""<BR>因為是過年前幾天收到保單 忙到完全忘了這回事 <BR>也還沒有簽收回條同意要保 現在卻又收到第2期的繳費單<BR>請問我如果不保的話 可以拿回之前繳的錢嗎?",7
840,1455815572212_F01,國泰人壽團保可以不讓非受益人的子女看保單？(被保險人以死亡),年初的時候媽媽意外走了<BR>後來媽媽工作的公司通知有幫忙保團險<BR>與國泰的業務聯絡之後表示配偶有意外死亡的保險金<BR>子女只有醫療的保險金<BR>當時就覺得這間賠償的方式有些奇怪<BR>後來保險公會查詢另外還有傷害的部分<BR>這部分保險公司完全沒有告知<BR>後來打給客服得知配偶已經知道並且申請了<BR>不管打給業務還是客服<BR>都不讓我看保險合約<BR>這樣我怎麼知道是否合約真的沒問題<BR>子女真的會因為個資法不能調閱亡母的保單嗎？<BR>感覺是個奇怪的規定<BR>和父親已經鬧翻<BR>配偶協助的方式不太可能成功<BR>團保的保單真的會可以指定配偶嗎？<BR>或者保險公司直接指定配偶<BR>因為父親不算個負責人的人<BR>我不太相信受益人會指定父親,7
