,id,title,content,cluster
1032,1456709039702_F01,關於松翰(5471)大家意見,"小弟平常都是買高股息(0056)當定存領配息,持續兩年多累積21張,這幾天發現松翰(5471)近幾年的配息都有3塊以上,現價35.9似乎算在低檔,估了一些文章來看,有幾篇贊同投入資金的文章,可是文舊是五年前的,想請教如果以放長線領配息為主,各位大大怎麼看這支呢?",5
1035,1456729874162_F01,『請益』第一次研究基金～可以請教.......天達環球策略基金 - 環球股票入息基金 A 收益股份,第一次研究基金<BR>想請教有經驗的人分享<BR>這支基金<BR>天達環球策略基金 - 環球股票入息基金 A 收益股份<BR>好嗎？？,5
1110,1457016289107_F01,歐洲基金選擇?,最近有意入股歐洲大型股基金<BR>爬了文研究了一下<BR>發現有部分人推兩個選擇<BR>景順泛歐洲基金A股(歐元)<BR>安聯歐洲成長精選基金-AT累積類股（歐元）<BR>差別在景順那支投資標的為大型均衡型股票<BR>安聯這支是大型增長型股票<BR>不知道大家會怎麼選?,5
1125,1457066691368_F01,8433弘帆這支股如何呢??,前幾天聽到老爸說他180買了一張弘帆...<BR>這隻股是不是很冷門啊???<BR>我看創了歷史新高後這一周每天都在跌....<BR>各位前輩對這支股票的看法如何????,5
1703,1459132832614_F01,遠昇,這支股票怎麼了！快變壁紙了?周圍很多人被套住了,5
1714,1459171576502_F01,佳醫4104有沒有潛力呢？,據觀察，這支股票在這一兩年大多在45-55區間徘徊，<BR>每年都會有配息，還算穩定，去年每股盈餘3.27元。<BR>淨值是51元，<BR>每日交易量不高，股價不算會跑，<BR>不知道是什麼原因呢，想請教版上各位～<BR>是...題材面不夠的關係嗎？,5
1968,1460091608722_F01,維熹(3501)忘了取消做假單,"維熹(3501)這支近幾天盤前都有大量做假的漲停買單,也都會在開盤前乖乖取消回復正常價.<BR>但今天作價者大概突然有急事忘了取消做假單,9:00開盤後就漲停成交了407張.<BR>雖然無法證實,就讓我們繼續看下去...",5
2061,1460461550029_F01,2881a富邦金是什麼？,看到申購跑出這支股票 集保日居然到5/31 也沒東西可以參考 有人能講一下這支是什麼股票嗎？,5
2242,1461071388922_F01,有人懂6499的益安嗎？為何交易數量都是以1000起跳的。,想買這支，但看到交易數量好大，不懂為何？,5
2292,1461212668693_F01,3607 谷崧,請問有人研究這支股票嗎?<BR>我77塊買的跌到現在45塊~<BR>但因為配息不錯我想加碼攤平~~~<BR>有大大可以給我建議嗎??<BR>謝謝,5
2331,1461317219015_F01,請問大家對雙鴻3324看法?,雙鴻今天跌停，請問大家這支股票還能續抱嗎??,5
2340,1461340596797_F01,"大空頭的上緯,有人研究嗎?","這支已腰斬一半了,現在也沒題材,不過今天卻爆量了?<BR>感覺很詭異",5
2462,1461849956050_F01,當同一支股票同時有融券與現股?,"如果各位有閒錢會不會這種做? 前幾天下錯單券買按成現買,不過卻很辛運之後卻大漲,因為長期看空這支,所以當天就把現股賣。<BR>想請問有放空的朋友會不會同支股票有融券又有現股,當券償時,要再增加哪些費用?",5
2720,1462771110642_F01,合庫金是否可以當作存股嗎,各位先進大大們<BR>因為小弟最近也開始努力學習找資料中<BR>目前是看上合庫金做為未來的存股之一<BR>不知道這支適不適合拿來做存股?<BR>因為最近看它都感覺一直在往下掉的樣子，先前是14塊買的<BR>如今目前掉到13.80塊當中.....<BR>那想再請問各位先進們<BR>是否還有其它支金融股可以存股的嗎??,5
2724,1462774754274_F01,6190萬泰科 是否該放手了,6190萬泰科當初買的時候是在9塊多... 現今直直的往下衝...<BR>有網友購入這支嗎... <BR>大家都繼續等 還是認賠賣出...,5
2730,1462780992471_F01,9910 豐泰請問該如何操作,買在163左右這支接下來應該如何操做呢??反彈就停損還是繼續放著呢??,5
2747,1462851474628_F01,有人在研究4426利勤嗎?,有人在研究4426利勤嗎?<BR>這支股票很特別<BR>去年才開始大漲到現在<BR>不知道有人在研究這隻嗎?,5
2793,1462953082753_F01,請問大家關於2387的看法,請教各位大大關於 2387 精元的看法<BR>因為看他日K圖感覺是碗底，籌碼面也不錯<BR>但是這支因為沒做過，不曉得各位專家的看法是?,5
3291,1464352115111_F01,請問智邦,智邦最近很紅<BR>一直漲上去<BR>不知道有沒有人在研究這支的<BR>還可以再買嗎?,5
3343,1464584374882_F01,這支準備要下墬了,<BR>今年絕對不能錯過的大修正，真的要來了<BR>已將金融股部份資金調度出來，<BR>開始鎖定這支!<BR>看完線圖相信你們的想法也和我一樣,5
3410,1464735552840_F01,關於大立光的短線操作,大立光昨日上午10點左右一度翻紅，但相較前一天幾乎是綠到收盤，讓小弟有點摸不清情況。<BR>請教版上神人，這支短線該怎麼操做呢? 謝謝,5
3637,1465483565174_F01,它是中信金耶!! 下周一怎麼可能跌停，你們別做夢了,別小看這支<BR>還真的這麼多菜B巴以為會跌停.<BR>別這麼天真好嗎<BR>它可是中信金!!<BR>它可是中信金!!<BR>它可是中信金!!<BR>因為很重要所以說三次~<BR>連假快點去吃粽子看龍舟，<BR>大家真想太多了<BR>,5
3681,1465642899213_F01,電動車相關股 艾姆勒2241,想請問大家的看法 <BR>艾姆勒這家公司 專門做電動車電池散熱模組<BR>這塊全球電動車年產值目前似乎不超過一百億美元<BR>一片散熱模組單價不很高 但也算重要零組件<BR>特斯拉 豐田 好像都自製 <BR>連虧很多年 這一季有賺錢了 明年還有新廠產能開出<BR>目前興櫃價80附近 說便宜也不便宜 畢竟公司剛開始獲利<BR>請問板上有哪位也注意過這支的 可否也說說您的看法好大家參考看看,5
3709,1465777984761_F01,我的空單權證 有救啦,每天賠 加碼又賠。。。。台積電 這支很猛 希望今天重挫 讓我空單補掉 我就捐助一些錢幫助別人 謝天謝地,5
3764,1465960706956_F01,有沒有人在等100元的中華電,"大盤大跌,這支死不跌,想定存都沒辦法,現在112元,殖利率也才4.8%,只能說平庸了",5
3859,1466269448295_F01,這裡拜砍掉好多股,凌巨 +1% 好像在壓低吃貨<BR>瑞軒 +0.37% 這支很怪 不知道在等甚麼利多 <BR>智邦 40賣了 現在失魂中 等45再想看看要不要買<BR>兆赫買在最高45 昨天砍最低41........<BR><BR>大盤好高結果還持股4檔 我會不會很慘阿,5
3940,1466554926325_F01,開盤馬上噴出 鎖漲停,3642 昨天我仔細研究 這支鎖碼股 連8大行庫也在買賣 所以漲停無誤,5
3942,1466558570396_F01,雙鴻3324增資 請問怎麼抽?,最近想要開始參與股票抽籤(聽說新手運氣比較好)，但有幾個問題想請教...<BR>1.證交所上的抽籤日程表http://www.twse.com.tw/ch/announcement/public.php 只有到六月份，之後到年底都沒有相關訊息，這是代表今年都沒有公司要再增資或是上市櫃了嗎?<BR>2.但是從元大網頁的除權息表http://www.yuanta.com.tw/pages/content/Frame.aspx?Node=47f739da-b7c5-4d16-accc-7175d8dcf583 可以看到3324雙鴻6/27抽籤承銷價是50元，請問這支股要怎麼抽呢?<BR>用元大萬事通也看不到有關承銷的訊息，還是說要問營業員?還是說雙鴻這支沒有公開抽籤?請抽手指教謝謝<BR>3324雙鴻新聞 https://tw.stock.yahoo.com/news_content/url/d/a/20160620/%E9%9B%99%E9%B4%BB%E7%8F%BE%E5%A2%9E500%E8%90%AC%E8%82%A1%E6%A1%88-%E6%AF%8F%E8%82%A1%E7%99%BC%E8%A1%8C%E5%83%B950%E5%85%83-%E8%AA%8D%E8%82%A1%E5%9F%BA%E6%BA%96%E6%97%A57-3-222527898.html,5
4155,1467088637521_F01,為什麼宏達電能重返100元?,為什麼?<BR>40漲到136，<BR>136跌到56，<BR>56漲到108.<BR>真的今年操作這支就夠了，<BR>如果三趟多空方向都看對，<BR>可以收手準備養老了<BR>接下來要繼續漲到140嗎?<BR>還是再跌回40,5
4165,1467117388183_F01,請問上櫃股票確定上市vs抽股票,"手上持有某支上櫃股票，已經通過上市申請，即將上市，目前股價60元。<BR>請問～所以這支股票上市後，它就會出現在所謂的股票申購區嗎？我指的是～""讓人家花20元去抽股票，抽中機會不大，但大多數抽中了幾乎都會賺""的那種?<BR>一般上櫃時與上市那天的牌面價是差不多的?(ex上櫃60，上市差不多60上下)，或是幾乎都是價格打折的?(上櫃60，上市40?)<BR>請了解的朋友們幫忙釋疑。感恩～",5
4189,1467183977914_F01,藥華藥投標,近期藥華藥很熱門，市場上消息不斷<BR>目前可上櫃投標，<BR>請問有沒有對該股較有研究的版友，<BR>能否參與這支股票的投標？<BR>建議的投標價格是多少？,5
4213,1467256907917_F01,放10年的基金該繼續放嗎？,有一支基金不曉得該怎麼處置…<BR>基金名稱：富蘭克林坦伯頓世界基金A(美金)<BR>進 場：2006 年 進場 12.5192<BR>現 況：2016 年 今天 14.2900<BR>紀 錄：這10年來最高是在 2007 年的 21.78，最低是在 2009 年的 8.34。<BR>利 息：看利息跟無利息的淨利都一樣，所以應該是沒有利息的。<BR>之前都沒在理會，最近在做整理，一直想說這支到底值不值得繼續放？,5
4226,1467277301191_F01,3454晶睿走勢,這支股票感覺很強勢<BR>不知道有沒有大大願意分析一下籌碼面,5
4277,1467421234891_F01,請問有關興櫃股票藥華藥購買?,"各位股神先進大家好:<BR>小弟是股市菜鳥,剛進入股市才3個月.....(目前戰績損益-50000左右)<BR>最近看到藥華藥轉上櫃的消息,有點心動(聽說上櫃股票都會有蜜月行情),<BR>那現在藥華藥是興櫃的股票,好像不能直接在線上下單系統做交易(點選會跳出此股票不提供交易),<BR>那是要直接跟券商講說要買這支股票嗎?目前看到價格約200上下<BR>那7.19上櫃後就可以直接在線上下單系統交易了嗎?<BR>希望能有蜜月行情小賺一筆,彌補目前的虧損",5
4308,1467546157796_F01,股市新手想存股，3037欣興是否可行呢?請前輩們指教，謝謝。,各位前輩好，小弟是股市新手，第一次買股票，偶然看到3037欣興這支股票跌很深了，又是PCB大廠，<BR>想買個20張來當定存股，請問各位大大是否可以指點小弟一下呢?萬分感謝!!,5
4324,1467601257985_F01,華航機會來了?,華航持續跌，<BR>適合壓身家買華航嗎?<BR>這支官股主打便宜又安全，<BR>現在機會真的來了嗎?<BR>想想榮化，<BR>想想中鋼，<BR>每當各位看衰它們時，<BR>最後漲翻天,5
4328,1467604753035_F01,友達投資之達興材料的稅後淨利,最近注意到這支，稅後淨利逐年下降有人知道原因嗎？如果原因是好的，有考慮買進。不過他量偏少就是...,5
4387,1467787930262_F01,趁英國脫歐之亂，先投資美國?,"這陣子英國脫歐鬧得沸沸揚揚 加上油價不穩定的因素<BR>美國都還沒升息 感覺錢就先往美國流了 <BR>讓我在想是不是該趁現在先買一些美元資產起來放?<BR>不然現在投資只有台股 感覺都把身家壓在台灣上了= =""<BR>之前有在觀望安聯的收益成長基金<BR>每月配息 看到錢入戶頭比較有安全感…<BR>加上近期高收債異軍突起<BR>這支基金有三分之一是高收債<BR>不曉得現在進場適不適合?",5
4401,1467816920101_F01,1314有人追 中石化?,會不會因為在7.57買然後之後被套牢<BR>希望可以走出去..<BR>也不知道當初為什麼會想買這支股.....找知道去買0050,5
4411,1467855572715_F01,增你強,"Follow這支好一陣子....<BR>今早發現它的股價從昨天的18點多, 降到17.1<BR>請問是發生什麼事情? <BR>是否有人可以幫忙解惑, 謝謝!",5
4449,1467953513396_F01,3522宏森被關緊閉還能作融資?當沖嗎?,看證?下單的圖示現股當沖肯定不行<BR>但這支還是可以融資?<BR>所以想問說這支還能融資?做當天當沖嗎?<BR>沒有試過<BR>謝謝^^,5
4531,1468287546837_F01,同泰?先蹲後跳?蹲到快躺平了！,<BR>有人看懂這支嗎？是否真的要躺平了？,5
4570,1468392935623_F01,偉訓 (3032),6月營收年增 88.58%，<BR>股價38多，配息2元，依照產業類型配得不差，過去10年都有配息，<BR>生產機殼、電源供應器等，雖不是新興產業，與其搶食高科技的大餅，不如在該產業有頗高的佔有率，<BR>基本面佳，純益率成長中，<BR><BR>不曉得各位大大怎麼評價這支呢？,5
4619,1468514360300_F01,微星2377漲不停 但近期好像沒人討論,今年銷售飆高 但股價飆的更更高<BR>有人研究這支股票這家公司的(甚至本身最好有在用電競筆電)能評論一下嘛？<BR>若要長期持有現在是否適合買進？,5
4640,1468583545754_F01,力達-KY,"<BR>好久沒中簽囉,這支夠繳學費嗎?? 有沒有人大概可以知道上市價約多少?",5
4862,1469445000853_F01,完全無法理解的神股-TPK KY,"觀察這支股票好一陣子<BR>遲遲沒有下手,原因在於它的基本面不好,但是感覺又跌不下去<BR>覺得它會跌的時候,他常常漲<BR>大盤紅時.它容易跌,大盤綠時,有時它又往上走....<BR>尤其是上周四,它的子公司達鴻宣布破產,<BR>本想它它跌定了,隔天一大早開盤去看,呃...竟然是紅的<BR>真是摸不清這隻神股,版上有神人對這支股票有心得的嗎?",5
4968,1469779862154_F01,2474可成的後續發展?,小弟股票新手<BR>一直有在關注2474可成<BR>昨天手癢忍不住就買了一張227<BR>今天小跌<BR>對這支股沒什麼概念<BR>只知道跟蘋果有關<BR>看到很多人都在空它<BR>開始有點緊張<BR>請問有股板大大能稍微出來解析一下嗎?<BR>還是就認賠呢?,5
5163,1470719343033_F01,"3034這支從除權息後,一直跌","這支從除權息後,沒有反彈過,做空比做多好賺,今天跌破所有均線,本來想撿幾支,可是每天賣壓都很重,<BR>獲利一直退,有想反手做空,加上大盤漲不上去,大家給個意見吧<BR>以目前看來跌破100的機率很高,外資頻頻降評等(大盤漲,不太會漲還會跌,大盤跌,就一定會跌,這是幾天來的觀察)",5
5213,1470921022832_F01,宏全怎麼那麼弱??,有人買宏全嗎??昨天還很高興想說半年報很好今天一定大漲，開心的整晚沒啥睡，因為這支我重押，結果今天整天都在平盤下，好像每次很期待準備有大筆獲利要進帳都會落空，所以股票還是平常心的好，看得太重只會讓日子難過。祝大家操作順利!!,5
5300,1471353348423_F01,3607 谷崧 買點浮現？,谷崧這一兩天閛始大跌到35 加上外資也賣超好幾天了 這支獲利都不錯 一直在我存股觀察名單中<BR>Q1認列業外損失和本業虧損 才讓股價腰斬 <BR>但7月營收已漸漸爬上來了 有機會虧轉盈 小弟這兩天也跳下去撿了幾張 慢慢建立存股部位,5
5347,1471591112415_F01,元大台灣50反1 ( 00632R ),大家現在都買(多)這支嗎???<BR>大家現在都買(多)這支嗎???<BR>大家現在都買(多)這支嗎???,5
5372,1471692627314_F01,3623 富晶通,有人在關注這支嗎?<BR>今年減資而且配息創新高，每股配發現金股利新台幣5.42410076，除息交易日：105年08月30日 。<BR>殖利率超高，獲利能力也不錯，但就是交易量不足，是否可買進?,5
5487,1472125599097_F01,妖股再起.......,紅茶店 這支有夠妖....... 開高殺........ 然後再拉..........<BR> 然後在殺................ 嚇都嚇署了 怎麼做 空就被嘎 做多就被殺 <BR> 天啊........... 神啊 ............. 怎麼辦??<BR> 搞不過 妖股................,5
5522,1472308782879_F01,6136富爾特適合長期投資嗎？,為了分散風險~除了大型龍頭股穩定外~小弟最近看上這支富爾特(6136)~它近十年(含2008年金融風暴)配息穩定~每年均配發2元以上股利~股價才20初頭!值利率連續十年都近10%~不知道有哪位高手有再研究該股~看了每年的股利好心動!,5
5540,1472446030478_F01,想請問各位大大 遠百(2903)現在是入手時機嗎？,最近在看遠百的股票(2903)覺得好像已經在低點了，加上準備進入第三季，有週年慶的基本面，想請問各位前輩如何看這支股票,5
5592,1472584420506_F01,今天開盤 空 樂陞 會不會無法回補券?,如我今天開盤 空 樂陞 <BR>打入跌停無法回補 留隔日繳留券費<BR>那明後天在回補 應該都有肉吧?<BR>這支股票 如果不實施庫藏 剩2X價位都可能...,5
5595,1472605126751_F01,"第一次遇到......(股息發放日未入帳),請問該如何處理?","我買的8404百合興業定8/30發放股利與股息,昨天股利有入帳,但股息未入帳,打了股務代理人中國信託至少十通(不是0800),不是客服忙線中,要不然就直接給你斷線,請問各位這樣要如何處理呢?謝謝.<BR> ;---------------------------------------------------------------<BR> 剛打別支客服已接通,但她們說股務代理相關問題一定要打(02)6636-5566這支,我反應我打了十多通(要付費)都沒接那這樣要如何處理,小姐回應可能很多人打所以打不通,但一定要打這支才能處理,那我一直打不通是要如何處理?<BR>",5
5609,1472634850019_F01,普誠 6129有新的消息嗎?,最近這支股票6129有一波上漲，但本業表現似乎普普，網路上也查不不到相關的新聞。<BR>推測其大陸子公司可能有些好消息嗎? 但也沒有相關訊息。 <BR>請問板上的先知能解惑嗎? <BR>謝謝!,5
5719,1473038826598_F01,9/5樂陞 跌停,真是害人不淺啊！<BR>還好小弟沒有這家股票<BR><BR>漲跌幅如果開始至100%<BR>這支會怎樣？,5
5754,1473136200638_F01,宏達電。。又在誘多,這支股票 我看破手腳 還好我聰明 在加空。。。。現在的主力。沒本事拉。。。 擺明在騙人家買,5
5793,1473223309596_F01,3527 聚積請教,"這檔股票是小弟有在買股票以來,放最久的一張,好不容易今年的業績好轉,股價開始往上漲,直到上個月的父親節(80元)<BR>就盤旋在70元左右,而且外資也每天的持續出脫中(4~5%),其他佔了76%,昨天公布了財報是賺錢的,但是股價怎麼沒有跟著<BR>上漲而是下跌呢?<BR>不知道版上有對這支股票研究的大大,可以分享一下您的看法嗎?",5
5862,1473429653855_F01,請問 4956光鋐,最近有看到節目分析師再推薦這支<BR>我看他營收這麼差，還虧錢<BR>怎麼可以漲這麼兇<BR>請問意下版友覺得這支可以買嗎,5
5925,1473735555968_F01,有人買9955的佳龍嗎？,我老爸跟我說9955的佳龍很不錯，這兩個月漲了非常多，我最近也才剛接觸股票，他說這支股票不錯可以買，有沒有大大有持有的，分享一下看法呢,5
5969,1473927929218_F01,各位會害怕虧損持續擴大嗎 ? 有點緊張...,老實說，<BR>曾經是獲利狀態的兆豐金都開始變虧損了，<BR>該續抱嗎?<BR>這支在上半年大家不是都一遍看好嗎，<BR>現在機會來了，<BR>應該要忍住別賣才是<BR>第一次抱滿抱緊，<BR>已經不知道這幾檔是真跌還是假跌，<BR>連手上唯一信心滿滿的玉山金，<BR>也呈現綠數字了，<BR>真的越來越緊張，<BR>難得四天連假，<BR>只能持續告訴自己這些都是假的<BR>中秋過後，<BR>台股是否還能出現轉機，<BR>被套牢的散戶們，<BR>是否也都在等那道曙光呢?,5
6108,1474525991384_F01,請問3022後勢如何?,這支觀察好幾個月，不知是否會噴到火星去還是就差不多了?,5
6143,1474653118926_F01,這裡感覺很多名人喔,這裡感覺很多名人喔<BR>八千大<BR>小菲特大<BR>j大<BR>do大<BR>s大<BR>………太多喔<BR>雖然我不喜歡說盤<BR>也不喜歡人家跟我的單<BR>但<BR>我要說的<BR>自己的荷包自己顧<BR>愛怎麼買賣就怎麼買賣吧<BR>不要管人家說的<BR><BR>祝各位多空都賺<BR>我手上只有2317這支而已<BR>沒別的了,5
6301,1475484847843_F01,廣越 股票抽籤！！（不要說我沒告訴你）,這支價差滿高的，我抽到馬上訂日本機票<BR>,5
6306,1475500217110_F01,昂寶ky,請問有大大對這支有研究嗎...最近跌不少不知是否會回升...,5
6433,1476146332434_F01,這支股票有人知道在漲什麼嗎？？？,主攻鍍膜設備 inline PVD 連虧好幾年今年連虧好幾個月 人說股票反應未來？？ 這支兩個月從8元漲到21元 他只是炒做還是被發現到有未來？？？<BR>這家公司鴻海好像有投資 所以算蘋概股嗎？？？,5
6562,1476762523433_F01,大家覺得友達2409這支股票如何？,友達2409這支股票，錢少的人好像蠻適合買的，目前股價11.6左右，想說等低一點再進場，賺一點零用錢，大家覺得這支股票如何呢？適合買嗎？或是給與一些建議？,5
6716,1477450708237_F01,日友8341有前景嗎?,敢問板上先進 日友8341這支股票有前景嗎?<BR><BR>日友8341是做醫療廢棄物的廠商，大陸也有廠，<BR>感覺這個行業蠻稀有性和未來性的，可是卻一直在跌，<BR>到底是什麼原因呢？,5
6725,1477495719771_F01,選錯股虧錢的人該怎麼辦?,"選錯股票跌跌不休的感覺很不好...<BR>大概在七八月時前後買了某股,共買了2張,結果有一天股價有到平均成本沒賣出(平均成本約154賣出就不虧錢了),<BR>原以為會開始漲了,沒想到卻是噩夢的開始,<BR>錯過那天之後狀況一天比一天差,<BR>這下可好了,這幾天一直跌,未實現損益現在已經-6萬多了<BR>現在動彈不得,錢也不好賺<BR>也不敢再買來降低平均成本,怕買了又繼續跌<BR>沒想到虧錢卻是這樣爆的...之前賺的都吐出來又虧成這樣,<BR>我以為這支不錯,沒設停損點,發覺看錯方向了該怎麼辦?<BR>這一次真是失算,沒想到竟然比什麼都不投資還慘@@<BR>錯誤就是下墬的刀子亂接,然後又錯過停損點<BR>現在該如何解套?",5
6747,1477575776348_F01,5410國眾 合理價給多少,請穩5410國眾 合理價給多少<BR>多少您會考慮買<BR>想聽聽各位的意見<BR>參考一下<BR>謝謝<BR>如果給小朋友買這支存股呢?好嗎?有未來嗎?<BR>沒落產業嗎?,5
6939,1478483977795_F01,今天您當沖了麼,早盤看好奇偶、猶豫了一下就少賺了= =''''好多<BR>1569濱川這支真的很強勢 大起大落 也失算了 <BR><BR>有人衝了麼?,5
6948,1478509992499_F01,請問5905可接嗎?,請問板上的大大們~<BR>5905這支現在算在低檔嗎??<BR>可以接嗎??好像都不會動..量很少!!,5
6977,1478592390089_F01,從今天開始放空中信金,這隻標的搜尋了一段時間<BR>發現他都上不去<BR>於是我就在今天給他放空在17塊.<BR>今天拉到周線17.1<BR>有點皮皮銼<BR>不知道各位先進怎麼看待這支股票?<BR>,5
7016,1478673336584_F01,台股還有機會反彈嗎?,沒想到川普影響力這麼強大??星期一和星期二不是都還好好的??<BR>一日間，風雲變色..........<BR>台股還有希望嗎? 明日還看得到紅K這支K線嗎?<BR>之前看名嘴還說，應該會跌個3%? 大概會跌到多少止跌呢?,5
7181,1479203656014_F01,套牢了該繼續放還是停損,上禮拜買了6張日月光成本在36<BR>沒想到外資一路賣<BR>套牢中<BR>這支適合長期抱著嗎,5
7190,1479263444814_F01,銘異3060 是否可以買了?,這支盤很久了，感覺有再上爬了，是否改進場了?,5
7243,1479443102085_F01,嘎空在起。。宏達電,這支股票我觀察好多天了。。 空單一直增加 今天帶量長紅 真的 來追一張多就好 星期一 賣就賺 想到多美好。。。來去下單,5
7264,1479557443311_F01,請問4935茂林-KY到買點了嗎,注意這支一段時間了，現在可買進了嗎,5
7331,1479863259930_F01,新股抽籤 05111M5111M，請問怎麼查不到他的資料?,請問這支有價差嗎??????怎麼查不到他的資料?,5
7345,1479876899616_F01,銘異是否該進場了?,這支盤很久了，這2天感覺熱起來了!,5
7439,1480222461328_F01,1569 濱川 快到頂了嗎?,https://tw.stock.yahoo.com/q/ta?s=1569<BR>濱川 (1569) 歷年每股盈餘(元)<BR>季別/年度200820092010201120122013201420152016<BR> Q1 0.09-0.050.61-0.650.830.06-0.74 -1.24-0.21<BR>Q20.291.271.620.820.67-0.020.05 -1.770.38<BR>Q30.931.40.212.130.12-0.610.07 -1.010.8<BR>Q40.231.060.360.870.060.08-0.17 0.48-<BR>總計1.543.682.83.171.68-0.49-0.79 -3.540.97<BR><BR>有大大可以分享這支為什麼這麼強嗎？,5
7614,1480950352338_F01,2535 達欣工還可以放嗎,"想詢問一下各位,<BR>不知到各位是否有關注這支股票,<BR>小魯前幾天買進十支,<BR>肛肛好買在最高點,<BR>現在看到前幾天的大量,<BR>很擔心是出貨量,<BR>想請問各位大大怎麼看這支?<BR>覺得目標價會在哪邊呢?<BR>",5
7771,1481531557913_F01,4966譜瑞-ky,"最近在觀察這支,發現一直在往下盤....,營收還不錯也沒看到什麼利空消息,但為何外資投信在同步賣超!?單純是漲多獲利了結?畢竟淨值不到90塊,11/28號看到線性轉強還以為要開始爬升,結果卻一路向下了看不懂欸",5
7820,1481690849086_F01,空了最邪門的股票,宏達電 這支股票讓我賠到脫褲子 。。。。害我吃麵包配奶茶 過日。。。所以 肚爛了 空了 也要吧htc手机 丟掉 看了就氣,5
7849,1481797931143_F01,請教4736這支算生技股嗎?,看了一下這之4736，之前有漲到160幾，在除權息時一直往下掉到現在108(2016/12/15)，好像說今年會賺6.6元，不知道能不能追?<BR>請問這支可以算是生技股嗎?一般來說生技股的本益比可以抓幾倍比較合理啊?<BR>謝謝!,5
7963,1482290255646_F01,3028 增你強 詢問,這支股票波動都不大，看到軟體上寫著 <BR>大陸收成股、HTC概念股、觸控面板概念股、低價智慧手機概念股?<BR>真的是這樣嗎?<BR>每天成交量不多，有超過兩百張就算大量了! 不過看以往股息都有超過1塊，現金(除了2008年只有0.8)<BR>請問各位股神們~~~~這支有適合買幾張當定存股嗎?<BR>想年年領息，穩定就好,5
7977,1482328997713_F01,請問有人在存老農夫的標的嗎,最近看了老農夫的書與不敗教主的書<BR>一個好像不作價差的<BR>一個會作價差<BR>不過不知道為何老農夫喜歡元大金這支，有人知道嗎<BR>不知道版上有人看過兩大存股高手的書，有何見解嗎,5
8007,1482467630902_F01,5498凱威 還會跌嗎?,"5498凱威, 周刊連兩週推這支 <BR>說對岸昆山120萬公畝有一大片地潛在利益龐大嗎? <BR>怎麼連兩周跌不休呢? 看來是騙散戶來讓自己下車",5
8170,1483174264596_F01,"請問版上高手""8913""全銓""這支股票",請問~~<BR>全銓8913這支股票<BR>星期四12/29新聞發怖 <BR>萬華區福星段不動產、董事會同意接受承購要約，預計獲利10億元<BR>星期五開盤漲停後賣壓即湧現~收盤只有小漲 <BR>今年穫利達3.1元以上~本益比不到10倍<BR>現在該追高嗎??,5
