,id,title,content,cluster
38718,39458,【公告】物聯受邀參加日盛證券舉辦之太陽獅春回大地台股企業日論壇,日 期：2017年03月13日<BR>公司名稱：物聯 (6565)<BR>主 旨：物聯受邀參加日盛證券舉辦之太陽獅春回大地台股企業日論壇<BR>發言人：溫宏駿<BR>說 明：<BR>符合條款第XX款：30<BR>事實發生日：106/03/14<BR>1.召開法人說明會之日期：106/03/14<BR>2.召開法人說明會之時間：14 時 50 分<BR>3.召開法人說明會之地點：台北市信義區菸廠路88號6樓(台北文創大樓)<BR>4.法人說明會擇要訊息：本公司受日盛證券法人部邀請，參加其舉辦之「太陽獅春回大地台股企業日」論壇，說明本公司營運概況及產品介紹。<BR>5.法人說明會簡報內容：內容檔案於當日會後公告於公開資訊觀測站<BR>6.公司網站是否有提供法人說明會內容：有，網址： http://www.throughtek.com<BR>7.其他應敘明事項：無,10
38721,39461,【公告】翔宇受日盛證券法人部邀請，參加其舉辦之「太陽獅春回大地台股企業日」論壇,日 期：2017年03月13日<BR>公司名稱：翔宇 (6539)<BR>主 旨：翔宇受日盛證券法人部邀請，參加其舉辦之「太陽獅春回大地台股企業日」論壇<BR>發言人：黃清俊<BR>說 明：<BR>符合條款第XX款：30<BR>事實發生日：106/03/14<BR>1.召開法人說明會之日期：106/03/14<BR>2.召開法人說明會之時間：14 時 50 分<BR>3.召開法人說明會之地點：台北市信義區菸廠路88號6樓(台北文創大樓)<BR>4.法人說明會擇要訊息：公告本公司受邀參加日盛證券舉辦之太陽獅春回大地台股企業日論壇<BR>5.法人說明會簡報內容：內容檔案與105/12/09召開之法人說明會相同<BR>6.公司網站是否有提供法人說明會內容：有，網址： http://http://www.unicocell.com<BR>7.其他應敘明事項：無,10
38737,39478,興櫃：翔宇(6539)受日盛證券邀請，參加今「太陽獅春回大地台股企業日」論壇,本公司受日盛證券法人部邀請，參加其舉辦之「太陽獅春回大地台股企業日」論壇<BR>符合條款第XX款：30<BR>事實發生日：106/03/14<BR>1.召開法人說明會之日期：106/03/14<BR>2.召開法人說明會之時間：14 時 50 分 <BR>3.召開法人說明會之地點：台北市信義區菸廠路88號6樓(台北文創大樓)<BR>4.法人說明會擇要訊息：公告本公司受邀參加日盛證券舉辦之太陽獅春回大地台股企業日論壇<BR>5.法人說明會簡報內容：內容檔案與105/12/09召開之法人說明會相同<BR>6.公司網站是否有提供法人說明會內容：有，網址： http://http://www.unicocell.com<BR>7.其他應敘明事項：無,10
38738,39479,個股：雄獅(2731)受邀出席日盛證券今日舉辦之太陽獅春回大地台股企業日,本公司受邀出席日盛證券舉辦之太陽獅春回大地台股企業日<BR>符合條款第四條第XX款：12<BR>事實發生日：106/03/14<BR>1.召開法人說明會之日期：106/03/14<BR>2.召開法人說明會之時間：11 時 10 分 <BR>3.召開法人說明會之地點：台北文創大樓(台北市信義區菸廠路88號6樓)<BR>4.法人說明會擇要訊息：本公司受邀參加日盛證券舉辦之「日盛證券太陽獅春回大地台股企業日」，會中就本公司已公開發佈之財務數字、經營績效等相關資訊做說明。<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
38739,39480,興櫃：物聯(6565)受邀參加日盛證券今日太陽獅春回大地台股企業日論壇,公告本公司受邀參加日盛證券舉辦之太陽獅春回大地台股企業日論壇<BR>符合條款第XX款：30<BR>事實發生日：106/03/14<BR>1.召開法人說明會之日期：106/03/14<BR>2.召開法人說明會之時間：14 時 50 分 <BR>3.召開法人說明會之地點：台北市信義區菸廠路88號6樓(台北文創大樓)<BR>4.法人說明會擇要訊息：本公司受日盛證券法人部邀請，參加其舉辦之「太陽獅春回大地台股企業日」論壇，說明本公司營運概況及產品介紹。<BR>5.法人說明會簡報內容：內容檔案於當日會後公告於公開資訊觀測站<BR>6.公司網站是否有提供法人說明會內容：有，網址： http://www.throughtek.com<BR>7.其他應敘明事項：無,10
38740,39481,個股：鈊象(3293)受日盛證券邀請，今日出席『太陽獅春回大地台股企業日』,本公司受日盛證券邀請，出席『太陽獅春回大地台股企業日』<BR>符合條款第四條第XX款：12<BR>事實發生日：106/03/14<BR>1.召開法人說明會之日期：106/03/14<BR>2.召開法人說明會之時間：16 時 00 分 <BR>3.召開法人說明會之地點：台北文創大樓（台北市信義區菸廠路88號6樓）<BR>4.法人說明會擇要訊息：本公司受日盛證券邀請，出席『太陽獅春回大地台股企業日』。<BR>5.其他應敘明事項：完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
38742,39483,個股：詩肯(6195)受邀參加今日「日盛證券太陽獅春回大地台股企業日」論壇,本公司受邀參加「日盛證券太陽獅春回大地台股企業日」論壇<BR>符合條款第四條第XX款：12<BR>事實發生日：106/03/14<BR>1.召開法人說明會之日期：106/03/14<BR>2.召開法人說明會之時間：10 時 00 分 <BR>3.召開法人說明會之地點：台北文創大樓(台北市信義區菸廠路88號6樓)。<BR>4.法人說明會擇要訊息：本公司受邀參加「日盛證券太陽獅春回大地台股企業日」論壇，說明公司營運概況。<BR>5.其他應敘明事項：無。<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
38743,39484,個股：岱宇(1598)受邀參加日盛證券今日舉辦之太陽獅春回大地台股企業日,本公司受邀參加日盛證券舉辦太陽獅春回大地台股企業日<BR>符合條款第四條第XX款：12<BR>事實發生日：106/03/14<BR>1.召開法人說明會之日期：106/03/14<BR>2.召開法人說明會之時間：16 時 00 分 <BR>3.召開法人說明會之地點：日盛論壇-台北文創大樓<BR>(台北市信義區菸廠路88號6樓)<BR>4.法人說明會擇要訊息：本公司受邀參加日盛證券舉辦太陽獅春回大地台股企業日，說明公司營運概況。<BR>5.其他應敘明事項：完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項下查閱<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
39241,39998,【公告】大甲永和受邀參加日盛證券太陽獅春回大地台股企業日論壇,日 期：2017年03月17日<BR>公司名稱：大甲永和 (2221)<BR>主 旨：大甲永和受邀參加日盛證券太陽獅春回大地台股企業日論壇<BR>發言人：黃麟翔<BR>說 明：<BR>符合條款第四條第XX款：12<BR>事實發生日：106/03/14<BR>1.召開法人說明會之日期：106/03/14<BR>2.召開法人說明會之時間：16 時 00 分<BR>3.召開法人說明會之地點：台北文創大樓六樓/台北市信義區菸廠路88號6樓<BR>4.法人說明會擇要訊息：本公司受邀參加日盛證券太陽獅春回大地台股企業日論壇，說明公司營運概況。<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
56664,61800,【公告】宇隆受邀參加日盛證券舉辦之「日盛證券太陽獅疊翠流金秋季台股企業日」論壇,日 期：2017年08月31日<BR>公司名稱：宇隆 (2233)<BR>主 旨：宇隆受邀參加日盛證券舉辦之「日盛證券太陽獅疊翠流金秋季台股企業日」論壇<BR>發言人：劉信宏<BR>說 明：<BR>符合條款第四條第XX款：12<BR>事實發生日：106/09/05<BR>1.召開法人說明會之日期：106/09/05<BR>2.召開法人說明會之時間：14 時 00 分<BR>3.召開法人說明會之地點：台北君悅酒店鳳鳴廳，地址：台北市信義區松壽路2號3樓<BR>4.法人說明會擇要訊息：本公司受邀參加日盛證券舉辦之「日盛證券太陽獅疊翠流金秋季台股企業日」論壇<BR>5.其他應敘明事項：會議簡報依規定揭露於「公開資訊觀測站」。<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
56693,61829,個股：宇隆(2233)受邀參加9/5「日盛證券太陽獅疊翠流金秋季台股企業日」論壇,公告本公司受邀參加日盛證券舉辦之「日盛證券太陽獅疊翠流金秋季台股企業日」論壇<BR>符合條款第四條第XX款：12<BR>事實發生日：106/09/05<BR>1.召開法人說明會之日期：106/09/05<BR>2.召開法人說明會之時間：14 時 00 分 <BR>3.召開法人說明會之地點：台北君悅酒店鳳鳴廳，地址：台北市信義區松壽路2號3樓<BR>4.法人說明會擇要訊息：本公司受邀參加日盛證券舉辦之「日盛證券太陽獅疊翠流金秋季台股企業日」論壇<BR>5.其他應敘明事項：會議簡報依規定揭露於「公開資訊觀測站」。<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
56845,62032,【公告】豐興鋼鐵受日盛證券法人部邀請參加「秋季台股企業日論壇」,日 期：2017年09月01日<BR>公司名稱：豐興鋼鐵 (2015)<BR>主 旨：受日盛證券法人部邀請參加「秋季台股企業日論壇」<BR>發言人：陳連興<BR>說 明：<BR>符合條款第四條第XX款：12<BR>事實發生日：106/09/05<BR>1.召開法人說明會之日期：106/09/05<BR>2.召開法人說明會之時間：14 時 00 分<BR>3.召開法人說明會之地點：台北市信義區松壽路2號3樓(台北君悅酒店)<BR>4.法人說明會擇要訊息：本公司受日盛證券法人部邀請參加「秋季台股企業日論壇」。<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
56933,62121,個股：豐興(2015)受日盛證券法人部邀請參加9/5「秋季台股企業日論壇」,受日盛證券法人部邀請參加「秋季台股企業日論壇」<BR>符合條款第四條第XX款：12<BR>事實發生日：106/09/05<BR>1.召開法人說明會之日期：106/09/05<BR>2.召開法人說明會之時間：14 時 00 分 <BR>3.召開法人說明會之地點：台北市信義區松壽路2號3樓(台北君悅酒店)<BR>4.法人說明會擇要訊息：本公司受日盛證券法人部邀請參加「秋季台股企業日論壇」。<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
57037,62273,個股：柏承(6141)9/5受日盛證券邀請參加論壇(太陽獅疊翠流金秋季台股企業日),本公司受日盛證券邀請參加論壇(太陽獅疊翠流金秋季台股企業日)<BR>符合條款第四條第XX款：12<BR>事實發生日：106/09/05<BR>1.召開法人說明會之日期：106/09/05<BR>2.召開法人說明會之時間：15 時 10 分 <BR>3.召開法人說明會之地點：台北君悅酒店燕翔廳(台北市信義區松壽路2號3樓)<BR>4.法人說明會擇要訊息：公布2017年第2季營運成果及本公司近期重要事件摘要<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
57040,62276,【公告】柏承科技受日盛證券邀請參加論壇(太陽獅疊翠流金秋季台股企業日),日 期：2017年09月04日<BR>公司名稱：柏承科技 (6141)<BR>主 旨：柏承科技受日盛證券邀請參加論壇(太陽獅疊翠流金秋季台股企業日)<BR>發言人：張美齡<BR>說 明：<BR>符合條款第四條第XX款：12<BR>事實發生日：106/09/05<BR>1.召開法人說明會之日期：106/09/05<BR>2.召開法人說明會之時間：15 時 10 分<BR>3.召開法人說明會之地點：台北君悅酒店燕翔廳(台北市信義區松壽路2號3樓)<BR>4.法人說明會擇要訊息：公布2017年第2季營運成果及本公司近期重要事件摘要<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
75984,86097,個股：jpp-KY(5284)3/20受邀參加日盛證券舉辦之太陽獅春季台股企業日,公告本公司受邀參加日盛證券舉辦之太陽獅春季台股企業日<BR>符合條款第四條第XX款：12<BR>事實發生日：107/03/20<BR>1.召開法人說明會之日期：107/03/20<BR>2.召開法人說明會之時間：10 時 00 分 <BR>3.召開法人說明會之地點：台北君悅酒店3樓(台北市信義區松壽路2號3樓)<BR>4.法人說明會擇要訊息：受邀參加日盛證券太陽獅春季台股企業日<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
75985,86098,【公告】jpp-KY受邀參加日盛證券舉辦之太陽獅春季台股企業日,日 期：2018年03月15日<BR>公司名稱：jpp-KY (5284)<BR>主 旨：jpp-KY受邀參加日盛證券舉辦之太陽獅春季台股企業日<BR>發言人：鍾國圳<BR>說 明：<BR>符合條款第四條第XX款：12<BR>事實發生日：107/03/20<BR>1.召開法人說明會之日期：107/03/20<BR>2.召開法人說明會之時間：10 時 00 分<BR>3.召開法人說明會之地點：台北君悅酒店3樓(台北市信義區松壽路2號3樓)<BR>4.法人說明會擇要訊息：受邀參加日盛證券太陽獅春季台股企業日<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
76079,86195,【公告】寬宏藝術受邀參加日盛證券所舉辦之「日盛證券太陽獅春季台股企業日」論壇,日 期：2018年03月16日<BR>公司名稱：寬宏藝術 (6596)<BR>主 旨：寬宏藝術受邀參加日盛證券所舉辦之「日盛證券太陽獅春季台股企業日」論壇<BR>發言人：汪聖柏<BR>說 明：<BR>符合條款第四條第XX款：12<BR>事實發生日：107/03/20<BR>1.召開法人說明會之日期：107/03/20<BR>2.召開法人說明會之時間：15 時 00 分<BR>3.召開法人說明會之地點：台北君悅酒店3樓鶴齡廳(台北市信義區松壽路2號3樓)<BR>4.法人說明會擇要訊息：本公司受邀參加日盛證券所舉辦之「日盛證券太陽獅春季台股企業日」論壇，向投資人說明本公司之營運成果與展望<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
76199,86317,個股：國巨(2327)3/20受邀參加由日盛證券舉辦之2018年春季台股企業日論壇,本公司受邀參加由日盛證券舉辦之2018年春季台股企業日論壇<BR>符合條款第四條第XX款：12<BR>事實發生日：107/03/20<BR>1.召開法人說明會之日期：107/03/20<BR>2.召開法人說明會之時間：15 時 00 分 <BR>3.召開法人說明會之地點：台北君悅酒店<BR>4.法人說明會擇要訊息：本公司於107/03/20受邀參加由日盛證券舉辦之2018年春季台股企業日論壇，就公司營運及產業概況向投資機構做說明。<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
76203,86321,【公告】國巨受邀參加由日盛證券舉辦之2018年春季台股企業日論壇,日 期：2018年03月19日<BR>公司名稱：國巨 (2327)<BR>主 旨：國巨受邀參加由日盛證券舉辦之2018年春季台股企業日論壇<BR>發言人：黃源福<BR>說 明：<BR>符合條款第四條第XX款：12<BR>事實發生日：107/03/20<BR>1.召開法人說明會之日期：107/03/20<BR>2.召開法人說明會之時間：15 時 00 分<BR>3.召開法人說明會之地點：台北君悅酒店<BR>4.法人說明會擇要訊息：本公司於107/03/20受邀參加由日盛證券舉辦之2018年春季台股企業日論壇，就公司營運及產業概況向投資機構做說明。<BR>5.其他應敘明事項：無<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
76219,86337,個股：神盾(6462)受邀參加日盛證券3/20舉辦之2018年春季台股企業日論壇,本公司受邀參加由日盛證券舉辦之2018年春季台股企業日論壇<BR>符合條款第四條第XX款：12<BR>事實發生日：107/03/20<BR>1.召開法人說明會之日期：107/03/20<BR>2.召開法人說明會之時間：14 時 00 分 <BR>3.召開法人說明會之地點：台北君悅酒店 (台北市信義區松壽路2號3F)<BR>4.法人說明會擇要訊息：本公司受邀參加由日盛證券舉辦之2018年春季台股企業日論壇<BR>5.其他應敘明事項：不適用<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
76222,86340,【公告】神盾受邀參加由日盛證券舉辦之2018年春季台股企業日論壇,日 期：2018年03月19日<BR>公司名稱：神盾 (6462)<BR>主 旨：神盾受邀參加由日盛證券舉辦之2018年春季台股企業日論壇<BR>發言人：李宜平<BR>說 明：<BR>符合條款第四條第XX款：12<BR>事實發生日：107/03/20<BR>1.召開法人說明會之日期：107/03/20<BR>2.召開法人說明會之時間：14 時 00 分<BR>3.召開法人說明會之地點：台北君悅酒店 (台北市信義區松壽路2號3F)<BR>4.法人說明會擇要訊息：本公司受邀參加由日盛證券舉辦之2018年春季台股企業日論壇<BR>5.其他應敘明事項：不適用<BR>完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。,10
